# Project Volt WS4 - R22a SOC trajectories, mode (b) pure series at the delivered pack, all 8 VOLT-REG seeds x 3 ordered cases
# decimated to 5.0 s (every 50th 10 Hz sample); the full-rate reference trajectory is in data/trace_series_duty_v2_nominal_seed23_10Hz.csv
# SOC is fraction of USABLE bus energy (11.083608 kWh)
case,seed,t_s,SOC,P_bus_load_kW,P_batt_bus_kW,engine_on
cda_5.4,7,4760.0,0.285852,-3.7444,84.3583,1
cda_5.4,7,4765.0,0.296786,-10.7335,91.3474,1
cda_5.4,7,4770.0,0.304875,36.5027,44.1112,1
cda_5.4,7,4775.0,0.310642,31.1749,49.4390,1
cda_5.4,7,4780.0,0.318871,-3.8778,84.4917,1
cda_5.4,7,4785.0,0.327180,18.1720,62.4419,1
cda_5.4,7,4790.0,0.334182,27.3119,53.3020,1
cda_5.4,7,4795.0,0.343070,8.3511,72.2628,1
cda_5.4,7,4800.0,0.351266,10.7830,69.8309,1
cda_5.4,7,4805.0,0.361312,-3.0669,83.6807,1
cda_5.4,7,4810.0,0.370713,18.1836,62.4303,1
cda_5.4,7,4815.0,0.380208,0.2492,80.3647,1
cda_5.4,7,4820.0,0.388157,19.2067,61.4072,1
cda_5.4,7,4825.0,0.396900,8.2886,72.3253,1
cda_5.4,7,4830.0,0.404672,9.9002,70.7137,1
cda_5.4,7,4835.0,0.414289,-0.2832,80.8970,1
cda_5.4,7,4840.0,0.422047,19.4718,61.1421,1
cda_5.4,7,4845.0,0.428026,37.9586,42.6552,1
cda_5.4,7,4850.0,0.434205,27.3350,53.2789,1
cda_5.4,7,4855.0,0.439206,44.5541,36.0598,1
cda_5.4,7,4860.0,0.444029,40.5262,40.0877,1
cda_5.4,7,4865.0,0.448746,44.2663,36.3476,1
cda_5.4,7,4870.0,0.451421,50.5038,30.1101,1
cda_5.4,7,4875.0,0.454574,54.5174,26.0965,1
cda_5.4,7,4880.0,0.458116,50.2593,30.3546,1
cda_5.4,7,4885.0,0.459890,65.9065,14.7073,1
cda_5.4,7,4890.0,0.461908,72.0478,8.5661,1
cda_5.4,7,4895.0,0.463633,75.3307,5.2832,1
cda_5.4,7,4900.0,0.464673,57.4527,23.1611,1
cda_5.4,7,4905.0,0.467899,61.7723,18.8416,1
cda_5.4,7,4910.0,0.470248,62.5986,18.0153,1
cda_5.4,7,4915.0,0.470913,86.0081,-5.3942,1
cda_5.4,7,4920.0,0.472383,71.1826,9.4313,1
cda_5.4,7,4925.0,0.473273,74.2025,6.4114,1
cda_5.4,7,4930.0,0.473635,81.7545,-1.1406,1
cda_5.4,7,4935.0,0.473236,82.2822,-1.6683,1
cda_5.4,7,4940.0,0.473209,79.2927,1.3212,1
cda_5.4,7,4945.0,0.473835,69.9069,10.7070,1
cda_5.4,7,4950.0,0.473728,89.4136,-8.7997,1
cda_5.4,7,4955.0,0.473254,76.8432,3.7707,1
cda_5.4,7,4960.0,0.473384,71.7519,8.8620,1
cda_5.4,7,4965.0,0.472843,92.7574,-12.1435,1
cda_5.4,7,4970.0,0.470234,93.4529,-12.8391,1
cda_5.4,7,4975.0,0.470525,83.8647,-3.2508,1
cda_5.4,7,4980.0,0.469316,90.1891,-9.5752,1
cda_5.4,7,4985.0,0.467699,108.6511,-28.0372,1
cda_5.4,7,4990.0,0.465328,89.6029,-8.9891,1
cda_5.4,7,4995.0,0.464005,96.7966,-16.1827,1
cda_5.4,7,5000.0,0.460414,107.5627,-26.9488,1
cda_5.4,7,5005.0,0.458493,105.3083,-24.6944,1
cda_5.4,7,5010.0,0.457852,77.8678,2.7461,1
cda_5.4,7,5015.0,0.457073,88.5846,-7.9707,1
cda_5.4,7,5020.0,0.455990,93.3002,-12.6863,1
cda_5.4,7,5025.0,0.455595,77.2647,3.3492,1
cda_5.4,7,5030.0,0.456384,64.7843,15.8296,1
cda_5.4,7,5035.0,0.457555,75.5780,5.0358,1
cda_5.4,7,5040.0,0.457875,84.2334,-3.6196,1
cda_5.4,7,5045.0,0.458573,76.3912,4.2227,1
cda_5.4,7,5050.0,0.459993,65.7891,14.8248,1
cda_5.4,7,5055.0,0.460742,77.6177,2.9962,1
cda_5.4,7,5060.0,0.461711,70.9593,9.6546,1
cda_5.4,7,5065.0,0.462734,62.5504,18.0635,1
cda_5.4,7,5070.0,0.464856,62.9262,17.6877,1
cda_5.4,7,5075.0,0.467446,59.3399,21.2739,1
cda_5.4,7,5080.0,0.472334,38.1015,42.5124,1
cda_5.4,7,5085.0,0.477767,21.1491,59.4648,1
cda_5.4,7,5090.0,0.484380,36.9939,43.6200,1
cda_5.4,7,5095.0,0.488614,35.6209,44.9930,1
cda_5.4,7,5100.0,0.492062,53.8401,26.7738,1
cda_5.4,7,5105.0,0.496345,48.6376,31.9763,1
cda_5.4,7,5110.0,0.498328,61.5083,19.1056,1
cda_5.4,7,5115.0,0.505719,-3.7312,84.3451,1
cda_5.4,7,5120.0,0.516123,-0.6925,81.3064,1
cda_5.4,7,5125.0,0.524437,25.1791,55.4348,1
cda_5.4,7,5130.0,0.530039,46.7105,33.9034,1
cda_5.4,7,5135.0,0.535775,32.5118,48.1021,1
cda_5.4,7,5140.0,0.541668,35.3476,45.2663,1
cda_5.4,7,5145.0,0.548413,28.7374,51.8765,1
cda_5.4,7,5150.0,0.553798,40.4886,40.1253,1
cda_5.4,7,5155.0,0.560354,43.8213,36.7926,1
cda_5.4,7,5160.0,0.565684,18.3618,62.2521,1
cda_5.4,7,5165.0,0.571658,32.5432,48.0707,1
cda_5.4,7,5170.0,0.577395,33.7413,46.8726,1
cda_5.4,7,5175.0,0.582547,37.2540,43.3599,1
cda_5.4,7,5180.0,0.588104,32.2142,48.3997,1
cda_5.4,7,5185.0,0.593009,39.2373,41.3766,1
cda_5.4,7,5190.0,0.597673,46.6831,33.9308,1
cda_5.4,7,5195.0,0.600479,70.7670,9.8469,1
cda_5.4,7,5200.0,0.604321,48.2464,32.3675,1
cda_5.4,7,5205.0,0.609356,28.5071,52.1068,1
cda_5.4,7,5210.0,0.615334,29.0789,51.5350,1
cda_5.4,7,5215.0,0.621988,18.2718,62.3421,1
cda_5.4,7,5220.0,0.628173,43.0535,37.5603,1
cda_5.4,7,5225.0,0.634036,17.0109,63.6030,1
cda_5.4,7,5230.0,0.642287,17.4139,63.2000,1
cda_5.4,7,5235.0,0.650319,20.9318,59.6821,1
cda_5.4,7,5240.0,0.656743,38.2283,42.3856,1
cda_5.4,7,5245.0,0.661596,39.5665,41.0474,1
cda_5.4,7,5250.0,0.667294,34.7620,45.8519,1
cda_5.4,7,5255.0,0.672051,37.5760,43.0379,1
cda_5.4,7,5260.0,0.677076,32.7905,47.8234,1
cda_5.4,7,5265.0,0.681036,48.4961,32.1178,1
cda_5.4,7,5270.0,0.683945,49.7408,30.8731,1
cda_5.4,7,5275.0,0.687625,44.5947,36.0192,1
cda_5.4,7,5280.0,0.691985,38.6831,41.9308,1
cda_5.4,7,5285.0,0.700194,-66.8571,147.4710,1
cda_5.4,7,5290.0,0.718110,-66.5871,147.2009,1
cda_5.4,7,5295.0,0.735686,-53.2979,133.9117,1
cda_5.4,7,5300.0,0.749376,-10.8444,91.4583,1
cda_5.4,7,5305.0,0.749831,2.0000,-2.0000,0
cda_5.4,7,5310.0,0.749573,2.0000,-2.0000,0
cda_5.4,7,5315.0,0.749315,2.0000,-2.0000,0
cda_5.4,7,5320.0,0.749056,2.0000,-2.0000,0
cda_5.4,7,5325.0,0.745124,56.3844,-56.3844,0
cda_5.4,7,5330.0,0.734507,103.0536,-103.0536,0
cda_5.4,7,5335.0,0.721738,95.5010,-95.5010,0
cda_5.4,7,5340.0,0.709680,91.8534,-91.8534,0
cda_5.4,7,5345.0,0.697866,91.5709,-91.5709,0
cda_5.4,7,5350.0,0.685908,93.8767,-93.8767,0
cda_5.4,7,5355.0,0.672913,83.6767,-83.6767,0
cda_5.4,7,5360.0,0.662858,78.2121,-78.2121,0
cda_5.4,7,5365.0,0.652626,76.4879,-76.4879,0
cda_5.4,7,5370.0,0.641316,93.5943,-93.5943,0
cda_5.4,7,5375.0,0.629948,91.4403,-91.4403,0
cda_5.4,7,5380.0,0.618057,99.7712,-99.7712,0
cda_5.4,7,5385.0,0.606330,78.0051,-78.0051,0
cda_5.4,7,5390.0,0.596741,67.0682,-67.0682,0
cda_5.4,7,5395.0,0.586451,79.3168,-79.3168,0
cda_5.4,7,5400.0,0.576286,73.1394,-73.1394,0
cda_5.4,7,5405.0,0.564818,80.7979,-80.7979,0
cda_5.4,7,5410.0,0.554109,89.2646,-89.2646,0
cda_5.4,7,5415.0,0.543950,74.4633,-74.4633,0
cda_5.4,7,5420.0,0.533846,76.6389,-76.6389,0
cda_5.4,7,5425.0,0.524301,71.5996,-71.5996,0
cda_5.4,7,5430.0,0.513732,84.2834,-84.2834,0
cda_5.4,7,5435.0,0.502433,77.6174,-77.6174,0
cda_5.4,7,5440.0,0.493467,67.8399,-67.8399,0
cda_5.4,7,5445.0,0.483022,79.4984,-79.4984,0
cda_5.4,7,5450.0,0.474205,72.4975,-72.4975,0
cda_5.4,7,5455.0,0.464759,72.5640,-72.5640,0
cda_5.4,7,5460.0,0.455974,50.9363,-50.9363,0
cda_5.4,7,5465.0,0.448145,61.7570,-61.7570,0
cda_5.4,7,5470.0,0.440639,47.6946,-47.6946,0
cda_5.4,7,5475.0,0.434358,51.4226,-51.4226,0
cda_5.4,7,5480.0,0.427788,52.0503,-52.0503,0
cda_5.4,7,5485.0,0.420095,49.8247,-49.8247,0
cda_5.4,7,5490.0,0.413436,53.9503,-53.9503,0
cda_5.4,7,5495.0,0.405961,56.6596,-56.6596,0
cda_5.4,7,5500.0,0.399360,40.6878,-40.6878,0
cda_5.4,7,5505.0,0.392377,75.3394,-75.3394,0
cda_5.4,7,5510.0,0.383381,57.4377,-57.4377,0
cda_5.4,7,5515.0,0.376136,64.4133,-64.4133,0
cda_5.4,7,5520.0,0.369472,7.9614,-7.9614,0
cda_5.4,7,5525.0,0.368921,1.4429,-1.4429,0
cda_5.4,7,5530.0,0.367235,42.1274,-42.1274,0
cda_5.4,7,5535.0,0.361651,41.7080,-41.7080,0
cda_5.4,7,5540.0,0.357056,23.6295,-23.6295,0
cda_5.4,7,5545.0,0.353128,38.3594,-38.3594,0
cda_5.4,7,5550.0,0.351885,44.9669,35.6470,1
cda_5.4,7,5555.0,0.356780,37.0097,43.6042,1
cda_5.4,7,5560.0,0.361174,35.5423,45.0716,1
cda_5.4,7,5565.0,0.367574,21.4110,59.2029,1
cda_5.4,7,5570.0,0.373645,23.6023,57.0116,1
cda_5.4,7,5575.0,0.378834,37.4403,43.1736,1
cda_5.4,7,5580.0,0.383427,48.7636,31.8503,1
cda_5.4,7,5585.0,0.387980,43.4691,37.1448,1
cda_5.4,7,5590.0,0.393609,42.1214,38.4924,1
cda_5.4,7,5595.0,0.399401,41.5476,39.0663,1
cda_5.4,7,5600.0,0.404932,31.2406,49.3733,1
cda_5.4,7,5605.0,0.410799,22.4728,58.1411,1
cda_5.4,7,5610.0,0.418669,20.0808,60.5331,1
cda_5.4,7,5615.0,0.426955,8.7990,71.8149,1
cda_5.4,7,5620.0,0.435892,-8.5479,89.1618,1
cda_5.4,7,5625.0,0.446268,10.2300,70.3839,1
cda_5.4,7,5630.0,0.454060,6.5393,74.0746,1
cda_5.4,7,5635.0,0.461763,19.4767,61.1372,1
cda_5.4,7,5640.0,0.469499,7.0609,73.5530,1
cda_5.4,7,5645.0,0.476696,27.1668,53.4470,1
cda_5.4,7,5650.0,0.483119,31.5832,49.0307,1
cda_5.4,7,5655.0,0.489508,29.4021,51.2118,1
cda_5.4,7,5660.0,0.496118,28.8974,51.7165,1
cda_5.4,7,5665.0,0.503504,13.3170,67.2969,1
cda_5.4,7,5670.0,0.510770,20.6254,59.9885,1
cda_5.4,7,5675.0,0.518230,24.5087,56.1051,1
cda_5.4,7,5680.0,0.526540,-66.8564,147.4703,1
cda_5.4,7,5685.0,0.544443,-66.2898,146.9037,1
cda_5.4,7,5690.0,0.561669,-43.1291,123.7430,1
cda_5.4,7,5695.0,0.573126,2.0000,78.6139,1
cda_5.4,7,5700.0,0.582681,2.0000,78.6139,1
cda_5.4,7,5705.0,0.592237,2.0000,78.6139,1
cda_5.4,7,5710.0,0.601792,2.0000,78.6139,1
cda_5.4,7,5715.0,0.610180,31.9740,48.6399,1
cda_5.4,7,5720.0,0.613265,75.9517,4.6622,1
cda_5.4,7,5725.0,0.612829,79.3483,1.2656,1
cda_5.4,7,5730.0,0.613858,66.3584,14.2554,1
cda_5.4,7,5735.0,0.618742,22.8978,57.7161,1
cda_5.4,7,5740.0,0.625258,30.2578,50.3561,1
cda_5.4,7,5745.0,0.631437,32.4472,48.1667,1
cda_5.4,7,5750.0,0.636002,48.9959,31.6180,1
cda_5.4,7,5755.0,0.640118,40.5329,40.0810,1
cda_5.4,7,5760.0,0.645346,46.4134,34.2005,1
cda_5.4,7,5765.0,0.649496,45.9053,34.7086,1
cda_5.4,7,5770.0,0.652849,54.8864,25.7275,1
cda_5.4,7,5775.0,0.655846,57.9383,22.6756,1
cda_5.4,7,5780.0,0.659897,40.8729,39.7410,1
cda_5.4,7,5785.0,0.664921,43.8182,36.7957,1
cda_5.4,7,5790.0,0.669795,31.2082,49.4057,1
cda_5.4,7,5795.0,0.675835,39.7840,40.8299,1
cda_5.4,7,5800.0,0.680647,31.3908,49.2231,1
cda_5.4,7,5805.0,0.686473,32.9313,47.6826,1
cda_5.4,7,5810.0,0.692058,30.5872,50.0267,1
cda_5.4,7,5815.0,0.698093,29.3492,51.2647,1
cda_5.4,7,5820.0,0.703532,33.9324,46.6814,1
cda_5.4,7,5825.0,0.709285,47.4984,33.1155,1
cda_5.4,7,5830.0,0.712703,55.2106,25.4033,1
cda_5.4,7,5835.0,0.717880,28.4795,52.1344,1
cda_5.4,7,5840.0,0.724419,34.8142,45.7996,1
cda_5.4,7,5845.0,0.729909,39.3315,41.2824,1
cda_5.4,7,5850.0,0.735785,30.5690,50.0449,1
cda_5.4,7,5855.0,0.740944,36.2078,44.4061,1
cda_5.4,7,5860.0,0.745875,30.0564,50.5575,1
cda_5.4,7,5865.0,0.750050,-2.3830,2.3830,0
cda_5.4,7,5870.0,0.750501,-4.8374,4.8374,0
cda_5.4,7,5875.0,0.751200,-6.5152,6.5152,0
cda_5.4,7,5880.0,0.751609,10.5529,-10.5529,0
cda_5.4,7,5885.0,0.749159,24.5803,-24.5803,0
cda_5.4,7,5890.0,0.746813,23.6154,-23.6154,0
cda_5.4,7,5895.0,0.743784,18.6548,-18.6548,0
cda_5.4,7,5900.0,0.740855,25.2557,-25.2557,0
cda_5.4,7,5905.0,0.737974,16.7771,-16.7771,0
cda_5.4,7,5910.0,0.735637,29.0384,-29.0384,0
cda_5.4,7,5915.0,0.732340,26.3060,-26.3060,0
cda_5.4,7,5920.0,0.729943,19.7027,-19.7027,0
cda_5.4,7,5925.0,0.729454,-66.2748,66.2748,0
cda_5.4,7,5930.0,0.736429,-38.0088,38.0088,0
cda_5.4,7,5935.0,0.738019,2.0000,-2.0000,0
cda_5.4,7,5940.0,0.737754,2.0000,-2.0000,0
cda_5.4,7,5945.0,0.737496,2.0000,-2.0000,0
cda_5.4,7,5950.0,0.737237,2.0000,-2.0000,0
cda_5.4,7,5955.0,0.736979,2.0000,-2.0000,0
cda_5.4,7,5960.0,0.736720,2.0000,-2.0000,0
cda_5.4,7,5965.0,0.736462,2.0000,-2.0000,0
cda_5.4,7,5970.0,0.736204,2.0000,-2.0000,0
cda_5.4,7,5975.0,0.735945,2.0000,-2.0000,0
cda_5.4,7,5980.0,0.735687,2.0000,-2.0000,0
cda_5.4,7,5985.0,0.735064,18.7654,-18.7654,0
cda_5.4,7,5990.0,0.729542,63.0590,-63.0590,0
cda_5.4,7,5995.0,0.720216,71.7044,-71.7044,0
cda_5.4,7,6000.0,0.715513,27.7751,-27.7751,0
cda_5.4,7,6005.0,0.712595,23.5305,-23.5305,0
cda_5.4,7,6010.0,0.709400,23.4860,-23.4860,0
cda_5.4,7,6015.0,0.706403,19.1941,-19.1941,0
cda_5.4,7,6020.0,0.703470,12.9347,-12.9347,0
cda_5.4,7,6025.0,0.701491,13.9637,-13.9637,0
cda_5.4,7,6030.0,0.698545,20.7578,-20.7578,0
cda_5.4,7,6035.0,0.697311,-66.1840,66.1840,0
cda_5.4,7,6040.0,0.703996,-34.2290,34.2290,0
cda_5.4,7,6045.0,0.705225,2.0000,-2.0000,0
cda_5.4,7,6050.0,0.704965,2.0000,-2.0000,0
cda_5.4,7,6055.0,0.704706,2.0000,-2.0000,0
cda_5.4,7,6060.0,0.704448,2.0000,-2.0000,0
cda_5.4,7,6065.0,0.704190,2.0000,-2.0000,0
cda_5.4,7,6070.0,0.703931,2.0000,-2.0000,0
cda_5.4,7,6075.0,0.703673,2.0000,-2.0000,0
cda_5.4,7,6080.0,0.703414,2.0000,-2.0000,0
cda_5.4,7,6085.0,0.703156,2.0000,-2.0000,0
cda_5.4,7,6090.0,0.702898,2.0000,-2.0000,0
cda_5.4,7,6095.0,0.702639,2.0000,-2.0000,0
cda_5.4,7,6100.0,0.702381,2.0000,-2.0000,0
cda_5.4,7,6105.0,0.700361,34.9920,-34.9920,0
cda_5.4,7,6110.0,0.694144,45.4562,-45.4562,0
cda_5.4,7,6115.0,0.691270,16.0504,-16.0504,0
cda_5.4,7,6120.0,0.688941,20.0538,-20.0538,0
cda_5.4,7,6125.0,0.686431,15.7248,-15.7248,0
cda_5.4,7,6130.0,0.684747,12.5700,-12.5700,0
cda_5.4,7,6135.0,0.682966,15.6471,-15.6471,0
cda_5.4,7,6140.0,0.681053,15.1770,-15.1770,0
cda_5.4,7,6145.0,0.679101,14.9686,-14.9686,0
cda_5.4,7,6150.0,0.683068,-30.6523,30.6523,0
cda_5.4,7,6155.0,0.684105,2.0000,-2.0000,0
cda_5.4,7,6160.0,0.683840,2.0000,-2.0000,0
cda_5.4,7,6165.0,0.683581,2.0000,-2.0000,0
cda_5.4,7,6170.0,0.683323,2.0000,-2.0000,0
cda_5.4,7,6175.0,0.683064,2.0000,-2.0000,0
cda_5.4,7,6180.0,0.682806,2.0000,-2.0000,0
cda_5.4,7,6185.0,0.682548,2.0000,-2.0000,0
cda_5.4,7,6190.0,0.682289,2.0000,-2.0000,0
cda_5.4,7,6195.0,0.682031,2.0000,-2.0000,0
cda_5.4,7,6200.0,0.681773,2.0000,-2.0000,0
cda_5.4,7,6205.0,0.681514,2.0000,-2.0000,0
cda_5.4,7,6210.0,0.681256,2.0000,-2.0000,0
cda_5.4,7,6215.0,0.680997,2.0000,-2.0000,0
cda_5.4,7,6220.0,0.680272,17.3483,-17.3483,0
cda_5.4,7,6225.0,0.675966,47.5441,-47.5441,0
cda_5.4,7,6230.0,0.668589,62.7171,-62.7171,0
cda_5.4,7,6235.0,0.661004,46.8985,-46.8985,0
cda_5.4,7,6240.0,0.656625,25.4245,-25.4245,0
cda_5.4,7,6245.0,0.654527,12.8681,-12.8681,0
cda_5.4,7,6250.0,0.651725,26.3862,-26.3862,0
cda_5.4,7,6255.0,0.648955,16.4855,-16.4855,0
cda_5.4,7,6260.0,0.646563,21.6586,-21.6586,0
cda_5.4,7,6265.0,0.643997,16.3073,-16.3073,0
cda_5.4,7,6270.0,0.640985,32.7794,-32.7794,0
cda_5.4,7,6275.0,0.637774,21.4056,-21.4056,0
cda_5.4,7,6280.0,0.635749,-36.3267,36.3267,0
cda_5.4,7,6285.0,0.641764,-38.5109,38.5109,0
cda_5.4,7,6290.0,0.644886,-12.9465,12.9465,0
cda_5.4,7,6295.0,0.645024,2.0000,-2.0000,0
cda_5.4,7,6300.0,0.644760,2.0000,-2.0000,0
cda_5.4,7,6305.0,0.644501,2.0000,-2.0000,0
cda_5.4,7,6310.0,0.644243,2.0000,-2.0000,0
cda_5.4,7,6315.0,0.643985,2.0000,-2.0000,0
cda_5.4,7,6320.0,0.643726,2.0000,-2.0000,0
cda_5.4,7,6325.0,0.643468,2.0000,-2.0000,0
cda_5.4,7,6330.0,0.643209,2.0000,-2.0000,0
cda_5.4,7,6335.0,0.642951,2.0000,-2.0000,0
cda_5.4,7,6340.0,0.642693,2.0000,-2.0000,0
cda_5.4,7,6345.0,0.642434,2.0000,-2.0000,0
cda_5.4,7,6350.0,0.640714,35.9048,-35.9048,0
cda_5.4,7,6355.0,0.633074,77.4219,-77.4219,0
cda_5.4,7,6360.0,0.623601,65.1082,-65.1082,0
cda_5.4,7,6365.0,0.616898,31.7539,-31.7539,0
cda_5.4,7,6370.0,0.613128,31.4372,-31.4372,0
cda_5.4,7,6375.0,0.609434,11.1148,-11.1148,0
cda_5.4,7,6380.0,0.607073,9.7710,-9.7710,0
cda_5.4,7,6385.0,0.604649,19.2476,-19.2476,0
cda_5.4,7,6390.0,0.602278,17.5465,-17.5465,0
cda_5.4,7,6395.0,0.600568,13.5280,-13.5280,0
cda_5.4,7,6400.0,0.598819,15.8937,-15.8937,0
cda_5.4,7,6405.0,0.597042,18.4726,-18.4726,0
cda_5.4,7,6410.0,0.594268,17.8810,-17.8810,0
cda_5.4,7,6415.0,0.592927,21.0082,-21.0082,0
cda_5.4,7,6420.0,0.591143,13.9116,-13.9116,0
cda_5.4,7,6425.0,0.593186,-56.7359,56.7359,0
cda_5.4,7,6430.0,0.598649,-32.9941,32.9941,0
cda_5.4,7,6435.0,0.601018,-4.3423,4.3423,0
cda_5.4,7,6440.0,0.600821,2.0000,-2.0000,0
cda_5.4,7,6445.0,0.600563,2.0000,-2.0000,0
cda_5.4,7,6450.0,0.600304,2.0000,-2.0000,0
cda_5.4,7,6455.0,0.600046,2.0000,-2.0000,0
cda_5.4,7,6460.0,0.599788,2.0000,-2.0000,0
cda_5.4,7,6465.0,0.599529,2.0000,-2.0000,0
cda_5.4,7,6470.0,0.599271,2.0000,-2.0000,0
cda_5.4,7,6475.0,0.598898,10.6044,-10.6044,0
cda_5.4,7,6480.0,0.595066,46.1758,-46.1758,0
cda_5.4,7,6485.0,0.588294,36.5328,-36.5328,0
cda_5.4,7,6490.0,0.585774,7.9003,-7.9003,0
cda_5.4,7,6495.0,0.584813,6.5747,-6.5747,0
cda_5.4,7,6500.0,0.583718,7.9543,-7.9543,0
cda_5.4,7,6505.0,0.582719,6.1092,-6.1092,0
cda_5.4,7,6510.0,0.581081,15.9712,-15.9712,0
cda_5.4,7,6515.0,0.579664,9.6056,-9.6056,0
cda_5.4,7,6520.0,0.578542,5.3027,-5.3027,0
cda_5.4,7,6525.0,0.576603,22.0113,-22.0113,0
cda_5.4,7,6530.0,0.574564,2.0000,-2.0000,0
cda_5.4,7,6535.0,0.573065,13.0098,-13.0098,0
cda_5.4,7,6540.0,0.577558,-36.4015,36.4015,0
cda_5.4,7,6545.0,0.580203,-5.8278,5.8278,0
cda_5.4,7,6550.0,0.580024,2.0000,-2.0000,0
cda_5.4,7,6555.0,0.579765,2.0000,-2.0000,0
cda_5.4,7,6560.0,0.579506,2.0000,-2.0000,0
cda_5.4,7,6565.0,0.579248,2.0000,-2.0000,0
cda_5.4,7,6570.0,0.578990,2.0000,-2.0000,0
cda_5.4,7,6575.0,0.578731,2.0000,-2.0000,0
cda_5.4,7,6580.0,0.578473,2.0000,-2.0000,0
cda_5.4,7,6585.0,0.578215,2.0000,-2.0000,0
cda_5.4,7,6590.0,0.577956,2.0000,-2.0000,0
cda_5.4,8,0.0,0.549988,4.6592,-4.6592,0
cda_5.4,8,5.0,0.545703,57.6290,-57.6290,0
cda_5.4,8,10.0,0.536585,69.5280,-69.5280,0
cda_5.4,8,15.0,0.530490,24.5250,-24.5250,0
cda_5.4,8,20.0,0.527291,27.5309,-27.5309,0
cda_5.4,8,25.0,0.524729,19.4059,-19.4059,0
cda_5.4,8,30.0,0.522325,17.8662,-17.8662,0
cda_5.4,8,35.0,0.520772,21.5020,-21.5020,0
cda_5.4,8,40.0,0.517985,20.4277,-20.4277,0
cda_5.4,8,45.0,0.514961,25.3694,-25.3694,0
cda_5.4,8,50.0,0.511786,20.1639,-20.1639,0
cda_5.4,8,55.0,0.508834,-2.9647,2.9647,0
cda_5.4,8,60.0,0.515320,-42.0226,42.0226,0
cda_5.4,8,65.0,0.518625,-12.4908,12.4908,0
cda_5.4,8,70.0,0.518670,2.1019,-2.1019,0
cda_5.4,8,75.0,0.518407,2.0000,-2.0000,0
cda_5.4,8,80.0,0.518149,2.0000,-2.0000,0
cda_5.4,8,85.0,0.517890,2.0000,-2.0000,0
cda_5.4,8,90.0,0.517632,2.0000,-2.0000,0
cda_5.4,8,95.0,0.515994,30.1660,-30.1660,0
cda_5.4,8,100.0,0.510069,56.9916,-56.9916,0
cda_5.4,8,105.0,0.503521,30.8082,-30.8082,0
cda_5.4,8,110.0,0.500903,15.8070,-15.8070,0
cda_5.4,8,115.0,0.499377,14.7825,-14.7825,0
cda_5.4,8,120.0,0.497163,14.7729,-14.7729,0
cda_5.4,8,125.0,0.495684,16.3147,-16.3147,0
cda_5.4,8,130.0,0.493864,9.7945,-9.7945,0
cda_5.4,8,135.0,0.492143,15.6748,-15.6748,0
cda_5.4,8,140.0,0.489821,19.6214,-19.6214,0
cda_5.4,8,145.0,0.491982,-42.6530,42.6530,0
cda_5.4,8,150.0,0.495063,-6.9370,6.9370,0
cda_5.4,8,155.0,0.494886,2.0000,-2.0000,0
cda_5.4,8,160.0,0.494627,2.0000,-2.0000,0
cda_5.4,8,165.0,0.494369,2.0000,-2.0000,0
cda_5.4,8,170.0,0.494111,2.0000,-2.0000,0
cda_5.4,8,175.0,0.493852,2.0000,-2.0000,0
cda_5.4,8,180.0,0.493433,11.7752,-11.7752,0
cda_5.4,8,185.0,0.489532,47.2753,-47.2753,0
cda_5.4,8,190.0,0.481643,71.0600,-71.0600,0
cda_5.4,8,195.0,0.473133,37.4716,-37.4716,0
cda_5.4,8,200.0,0.469733,19.0689,-19.0689,0
cda_5.4,8,205.0,0.467403,29.2242,-29.2242,0
cda_5.4,8,210.0,0.463367,29.2618,-29.2618,0
cda_5.4,8,215.0,0.459587,27.9379,-27.9379,0
cda_5.4,8,220.0,0.456218,26.8100,-26.8100,0
cda_5.4,8,225.0,0.452936,18.1813,-18.1813,0
cda_5.4,8,230.0,0.450283,26.0062,-26.0062,0
cda_5.4,8,235.0,0.447777,19.8528,-19.8528,0
cda_5.4,8,240.0,0.444583,27.5288,-27.5288,0
cda_5.4,8,245.0,0.442125,-30.7174,30.7174,0
cda_5.4,8,250.0,0.449226,-46.5351,46.5351,0
cda_5.4,8,255.0,0.453061,-16.6305,16.6305,0
cda_5.4,8,260.0,0.453359,2.0000,-2.0000,0
cda_5.4,8,265.0,0.453098,2.0000,-2.0000,0
cda_5.4,8,270.0,0.452840,2.0000,-2.0000,0
cda_5.4,8,275.0,0.452581,2.0000,-2.0000,0
cda_5.4,8,280.0,0.452204,10.9287,-10.9287,0
cda_5.4,8,285.0,0.448250,47.7679,-47.7679,0
cda_5.4,8,290.0,0.440949,57.3819,-57.3819,0
cda_5.4,8,295.0,0.437135,20.0911,-20.0911,0
cda_5.4,8,300.0,0.434795,18.9951,-18.9951,0
cda_5.4,8,305.0,0.433151,11.5333,-11.5333,0
cda_5.4,8,310.0,0.431794,15.4222,-15.4222,0
cda_5.4,8,315.0,0.429437,18.0509,-18.0509,0
cda_5.4,8,320.0,0.427918,-36.3854,36.3854,0
cda_5.4,8,325.0,0.432885,-27.5683,27.5683,0
cda_5.4,8,330.0,0.434333,2.0000,-2.0000,0
cda_5.4,8,335.0,0.434073,2.0000,-2.0000,0
cda_5.4,8,340.0,0.433815,2.0000,-2.0000,0
cda_5.4,8,345.0,0.433556,2.0000,-2.0000,0
cda_5.4,8,350.0,0.433298,2.0000,-2.0000,0
