t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW,P_direct_kW,lockup,eng_rpm_locked
5755.0000,48.7396,13.5388,-1.2112,125052.1097,72.8520,0.0000,0.0000,978.3785
5756.0000,51.3573,14.2659,-1.1877,125066.0152,73.9518,0.0000,0.0000,1030.9252
5757.0000,53.7839,14.9400,-1.1616,125080.6243,71.1190,0.0000,0.0000,1079.6362
5758.0000,55.9484,15.5412,-1.1330,125095.8705,67.7153,0.0000,0.0000,1123.0847
5759.0000,57.8856,16.0793,-1.1017,125111.6856,64.6254,0.0000,0.0000,1161.9725
5760.0000,59.6271,16.5631,-1.0679,125128.0110,61.8397,0.0000,0.0000,1196.9308
5761.0000,61.1501,16.9861,-1.0315,125144.7916,56.2252,0.0000,0.0000,1227.5024
5762.0000,62.2856,17.3015,-0.9926,125161.9466,40.8548,0.0000,0.0000,1250.2954
5763.0000,62.9382,17.4828,-0.9515,125179.3470,27.5142,0.0000,0.0000,1263.3968
5764.0000,63.2713,17.5754,-0.9084,125196.8781,23.8843,0.0000,0.0000,1270.0830
5765.0000,63.3722,17.6034,-0.8635,125214.4778,13.1843,0.0000,0.0000,1272.1078
5766.0000,63.4074,17.6132,-0.8171,125232.0848,16.1063,0.0000,0.0000,1272.8151
5767.0000,63.5037,17.6399,-0.7693,125249.7138,13.0968,0.0000,0.0000,1274.7484
5768.0000,63.4602,17.6278,-0.7201,125267.3446,17.3579,0.0000,0.0000,1273.8750
5769.0000,63.4700,17.6306,-0.6698,125284.9754,16.6622,0.0000,0.0000,1274.0720
5770.0000,63.4154,17.6154,-0.6183,125302.6022,11.7997,0.0000,0.0000,1272.9752
5771.0000,63.2416,17.5671,-0.5660,125320.1941,10.8545,0.0000,0.0000,1269.4870
5772.0000,63.0257,17.5071,-0.5131,125337.7303,12.0049,0.0000,0.0000,1265.1519
5773.0000,62.9909,17.4975,-0.4595,125355.2248,21.1735,0.0000,0.0000,1264.4543
5774.0000,63.0870,17.5242,-0.4054,125372.7374,20.6606,0.0000,0.0000,1266.3825
5775.0000,63.1433,17.5398,-0.3507,125390.2674,24.5723,0.0000,0.0000,1267.5138
5776.0000,63.3378,17.5938,-0.2957,125407.8315,28.5087,0.0000,0.0000,1271.4179
5777.0000,63.4894,17.6359,-0.2403,125425.4517,24.3781,0.0000,0.0000,1274.4608
5778.0000,63.6376,17.6771,-0.1848,125443.1093,23.9490,0.0000,0.0000,1277.4355
5779.0000,63.7958,17.7211,-0.1294,125460.7999,32.2010,0.0000,0.0000,1280.6114
5780.0000,63.8780,17.7439,-0.0740,125478.5430,18.4470,0.0000,0.0000,1282.2618
5781.0000,63.6575,17.6826,-0.0192,125496.2604,11.8378,0.0000,0.0000,1277.8357
5782.0000,63.2556,17.5710,0.0347,125513.8865,9.8846,0.0000,0.0000,1269.7668
5783.0000,62.7969,17.4436,0.0876,125531.3927,11.8235,0.0000,0.0000,1260.5601
5784.0000,62.4746,17.3540,0.1392,125548.7887,16.0871,0.0000,0.0000,1254.0891
5785.0000,62.4451,17.3459,0.1898,125566.1292,29.2363,0.0000,0.0000,1253.4971
5786.0000,62.5162,17.3656,0.2393,125583.4859,28.0812,0.0000,0.0000,1254.9245
5787.0000,62.5356,17.3710,0.2876,125600.8557,27.3167,0.0000,0.0000,1255.3136
5788.0000,62.6279,17.3966,0.3346,125618.2355,34.1732,0.0000,0.0000,1257.1664
5789.0000,62.8187,17.4496,0.3803,125635.6616,31.3610,0.0000,0.0000,1260.9967
5790.0000,62.9680,17.4911,0.4245,125653.1303,32.7525,0.0000,0.0000,1263.9935
5791.0000,63.0893,17.5248,0.4672,125670.6370,33.5095,0.0000,0.0000,1266.4288
5792.0000,63.1866,17.5518,0.5081,125688.1733,35.1830,0.0000,0.0000,1268.3819
5793.0000,63.3611,17.6003,0.5473,125705.7473,36.9558,0.0000,0.0000,1271.8853
5794.0000,63.5416,17.6504,0.5846,125723.3735,35.9565,0.0000,0.0000,1275.5081
5795.0000,63.6416,17.6782,0.6200,125741.0420,32.0128,0.0000,0.0000,1277.5163
5796.0000,63.7945,17.7207,0.6533,125758.7365,38.2603,0.0000,0.0000,1280.5857
5797.0000,63.8803,17.7445,0.6845,125776.4702,36.2032,0.0000,0.0000,1282.3065
5798.0000,63.9255,17.7571,0.7136,125794.2228,32.5261,0.0000,0.0000,1283.2138
5799.0000,63.7791,17.7164,0.7403,125811.9657,23.9772,0.0000,0.0000,1280.2752
5800.0000,63.6328,17.6758,0.7648,125829.6550,32.6399,0.0000,0.0000,1277.3383
5801.0000,63.5418,17.6505,0.7869,125847.3225,28.5807,0.0000,0.0000,1275.5133
5802.0000,63.3629,17.6008,0.8067,125864.9508,26.9183,0.0000,0.0000,1271.9216
5803.0000,63.3264,17.5907,0.8242,125882.5387,36.3448,0.0000,0.0000,1271.1884
5804.0000,63.3371,17.5936,0.8396,125900.1330,32.5844,0.0000,0.0000,1271.4028
5805.0000,63.2012,17.5559,0.8527,125917.7098,28.8461,0.0000,0.0000,1268.6751
5806.0000,63.0030,17.5008,0.8636,125935.2417,24.2191,0.0000,0.0000,1264.6962
5807.0000,62.6967,17.4157,0.8724,125952.6992,26.1529,0.0000,0.0000,1258.5479
5808.0000,62.5882,17.3856,0.8791,125970.0979,31.9941,0.0000,0.0000,1256.3699
5809.0000,62.6064,17.3907,0.8839,125987.4850,34.0111,0.0000,0.0000,1256.7362
5810.0000,62.5266,17.3685,0.8868,126004.8710,24.4988,0.0000,0.0000,1255.1335
5811.0000,62.2675,17.2965,0.2723,126022.2000,19.2909,0.0000,0.0000,1249.9322
5812.0000,61.9133,17.1981,0.2721,126039.4537,11.8474,0.0000,0.0000,1242.8218
5813.0000,61.6554,17.1265,0.2714,126056.6095,20.3242,0.0000,0.0000,1237.6460
5814.0000,61.5190,17.0886,0.2703,126073.7157,23.9300,0.0000,0.0000,1234.9067
5815.0000,61.5409,17.0947,0.2688,126090.8063,25.6499,0.0000,0.0000,1235.3476
5816.0000,61.5081,17.0856,0.2669,126107.8973,23.4868,0.0000,0.0000,1234.6886
5817.0000,61.4829,17.0786,0.2646,126124.9738,31.0919,0.0000,0.0000,1234.1834
5818.0000,61.6938,17.1372,0.2620,126142.0852,27.5323,0.0000,0.0000,1238.4166
5819.0000,61.6748,17.1319,0.2592,126159.2244,20.1156,0.0000,0.0000,1238.0352
5820.0000,61.5732,17.1037,0.2560,126176.3356,26.4823,0.0000,0.0000,1235.9957
5821.0000,61.5638,17.1010,0.2527,126193.4421,21.2541,0.0000,0.0000,1235.8061
5822.0000,61.5012,17.0837,0.2492,126210.5322,22.4127,0.0000,0.0000,1234.5501
5823.0000,61.2865,17.0240,0.2455,126227.5901,17.2304,0.0000,0.0000,1230.2406
5824.0000,61.2522,17.0145,0.2417,126244.5987,29.2703,0.0000,0.0000,1229.5512
5825.0000,61.3822,17.0506,0.2379,126261.6320,26.7714,0.0000,0.0000,1232.1611
5826.0000,61.2913,17.0254,0.2340,126278.6752,21.0446,0.0000,0.0000,1230.3368
5827.0000,61.2854,17.0237,0.2301,126295.6956,29.0865,0.0000,0.0000,1230.2186
5828.0000,61.3763,17.0490,0.2263,126312.7366,25.9318,0.0000,0.0000,1232.0423
5829.0000,61.3680,17.0467,0.2225,126329.7878,22.9429,0.0000,0.0000,1231.8775
5830.0000,61.3043,17.0290,0.2188,126346.8238,25.3640,0.0000,0.0000,1230.5977
5831.0000,61.3689,17.0469,0.2152,126363.8590,27.7956,0.0000,0.0000,1231.8945
5832.0000,61.4755,17.0765,0.2117,126380.9160,33.5529,0.0000,0.0000,1234.0348
5833.0000,61.7873,17.1631,0.2085,126398.0374,33.5105,0.0000,0.0000,1240.2940
5834.0000,62.0490,17.2358,0.2054,126415.2374,33.8145,0.0000,0.0000,1245.5473
5835.0000,62.3079,17.3078,0.2026,126432.5151,27.6084,0.0000,0.0000,1250.7443
5836.0000,62.2438,17.2899,0.2000,126449.8183,20.5385,0.0000,0.0000,1249.4566
5837.0000,61.9897,17.2194,0.1977,126467.0781,15.5499,0.0000,0.0000,1244.3557
5838.0000,61.6243,17.1179,0.1957,126484.2485,14.0236,0.0000,0.0000,1237.0216
5839.0000,61.4024,17.0562,0.1941,126501.3303,19.8184,0.0000,0.0000,1232.5662
5840.0000,61.1121,16.9756,0.1927,126518.3507,15.3335,0.0000,0.0000,1226.7395
5841.0000,61.0030,16.9453,0.1918,126535.3057,22.6195,0.0000,0.0000,1224.5498
5842.0000,60.9876,16.9410,0.1911,126552.2455,26.9020,0.0000,0.0000,1224.2412
5843.0000,60.9516,16.9310,0.1908,126569.1894,18.8942,0.0000,0.0000,1223.5177
5844.0000,60.8605,16.9057,0.1909,126586.1070,18.9117,0.0000,0.0000,1221.6884
5845.0000,60.6901,16.8584,0.1914,126602.9890,19.8183,0.0000,0.0000,1218.2691
5846.0000,60.7015,16.8615,0.1922,126619.8429,27.5352,0.0000,0.0000,1218.4980
5847.0000,60.8337,16.8983,0.1933,126636.7199,31.7701,0.0000,0.0000,1221.1518
5848.0000,61.0946,16.9707,0.1948,126653.6544,33.1879,0.0000,0.0000,1226.3888
5849.0000,61.4722,17.0756,0.1967,126670.6748,39.6167,0.0000,0.0000,1233.9690
5850.0000,61.7280,17.1467,0.1989,126687.7950,28.9594,0.0000,0.0000,1239.1020
5851.0000,61.7617,17.1560,0.2014,126704.9464,27.9643,0.0000,0.0000,1239.7788
5852.0000,61.8669,17.1852,0.2043,126722.1187,26.1341,0.0000,0.0000,1241.8908
5853.0000,61.9987,17.2219,0.2075,126739.3170,31.3918,0.0000,0.0000,1244.5364
5854.0000,62.1501,17.2639,0.2110,126756.5599,31.9246,0.0000,0.0000,1247.5752
5855.0000,62.3263,17.3129,0.2148,126773.8521,27.3457,0.0000,0.0000,1251.1139
5856.0000,62.4372,17.3437,0.2188,126791.1775,31.5271,0.0000,0.0000,1253.3398
5857.0000,62.6328,17.3980,0.2231,126808.5464,35.6019,0.0000,0.0000,1257.2657
5858.0000,62.8378,17.4549,0.2276,126825.9763,33.1545,0.0000,0.0000,1261.3799
5859.0000,63.1010,17.5280,0.2323,126843.4674,34.5720,0.0000,0.0000,1266.6634
5860.0000,63.1730,17.5481,0.2371,126861.0102,29.2080,0.0000,0.0000,1268.1093
5861.0000,63.1861,17.5517,0.2421,126878.5669,22.5353,0.0000,0.0000,1268.3719
5862.0000,63.1944,17.5540,0.2471,126896.1155,28.3320,0.0000,0.0000,1268.5398
5863.0000,63.3173,17.5881,0.2522,126913.6834,30.9150,0.0000,0.0000,1271.0052
5864.0000,63.3929,17.6091,0.2574,126931.2844,25.2251,0.0000,0.0000,1272.5229
5865.0000,63.2803,17.5779,0.2625,126948.8742,27.6465,0.0000,0.0000,1270.2627
5866.0000,63.3300,17.5917,0.2676,126966.4595,26.1000,0.0000,0.0000,1271.2611
5867.0000,63.2370,17.5658,0.2726,126984.0394,23.3893,0.0000,0.0000,1269.3947
5868.0000,63.0902,17.5251,0.2774,127001.5838,25.3811,0.0000,0.0000,1266.4471
5869.0000,63.0419,17.5117,0.2822,127019.1046,24.9434,0.0000,0.0000,1265.4786
5870.0000,63.1544,17.5429,0.2867,127036.6246,37.0293,0.0000,0.0000,1267.7369
5871.0000,63.5333,17.6481,0.2910,127054.2182,41.8412,0.0000,0.0000,1275.3419
5872.0000,63.8749,17.7430,0.2952,127071.9203,34.7211,0.0000,0.0000,1282.1983
5873.0000,64.0891,17.8025,0.2990,127089.6924,35.7415,0.0000,0.0000,1286.4995
5874.0000,64.2526,17.8479,0.3026,127107.5196,34.0833,0.0000,0.0000,1289.7804
5875.0000,64.4144,17.8929,0.3058,127125.3904,33.7037,0.0000,0.0000,1293.0279
5876.0000,64.5353,17.9265,0.3087,127143.3030,31.6605,0.0000,0.0000,1295.4550
5877.0000,64.7331,17.9814,0.3112,127161.2547,35.2610,0.0000,0.0000,1299.4259
5878.0000,64.7095,17.9749,0.3132,127179.2422,22.3288,0.0000,0.0000,1298.9522
5879.0000,64.5414,17.9282,0.3149,127197.1933,20.3238,0.0000,0.0000,1295.5776
5880.0000,64.2245,17.8401,0.3160,127215.0793,19.1540,0.0000,0.0000,1289.2166
5881.0000,64.0256,17.7849,0.3168,127232.8895,24.5202,0.0000,0.0000,1285.2245
5882.0000,64.0738,17.7983,0.3170,127250.6762,29.6832,0.0000,0.0000,1286.1911
5883.0000,64.0424,17.7895,0.3167,127268.4688,30.0323,0.0000,0.0000,1285.5606
5884.0000,64.1101,17.8084,0.3160,127286.2653,33.2614,0.0000,0.0000,1286.9211
5885.0000,64.3146,17.8652,0.3147,127304.0991,38.6873,0.0000,0.0000,1291.0247
5886.0000,64.5631,17.9342,0.3130,127322.0068,30.1356,0.0000,0.0000,1296.0130
5887.0000,64.6647,17.9624,0.3108,127339.9561,31.6708,0.0000,0.0000,1298.0525
5888.0000,64.9023,18.0284,0.3080,127357.9468,39.0589,0.0000,0.0000,1302.8236
5889.0000,65.1479,18.0966,0.3047,127376.0124,34.3377,0.0000,0.0000,1307.7534
5890.0000,65.2943,18.1373,0.3010,127394.1284,35.7116,0.0000,0.0000,1310.6915
5891.0000,65.4138,18.1705,0.2968,127412.2856,33.3620,0.0000,0.0000,1313.0904
5892.0000,65.5306,18.2030,0.2921,127430.4766,26.2925,0.0000,0.0000,1315.4353
5893.0000,65.4450,18.1792,0.2869,127448.6629,32.3084,0.0000,0.0000,1313.7175
5894.0000,65.5764,18.2157,0.2814,127466.8643,27.7217,0.0000,0.0000,1316.3538
5895.0000,65.5608,18.2113,0.2754,127485.0731,33.3040,0.0000,0.0000,1316.0403
5896.0000,65.6418,18.2338,0.2691,127503.2982,31.9929,0.0000,0.0000,1317.6678
5897.0000,65.7972,18.2770,0.2625,127521.5519,35.0251,0.0000,0.0000,1320.7872
5898.0000,65.8181,18.2828,0.2555,127539.8393,25.2580,0.0000,0.0000,1321.2057
5899.0000,65.2015,18.1115,0.2483,127558.0668,-8.8577,0.0000,0.0000,1308.8295
5900.0000,64.1215,17.8115,0.2410,127576.0283,-9.2790,0.0000,0.0000,1287.1500
5901.0000,63.0415,17.5115,0.2337,127593.6898,-9.6738,0.0000,0.0000,1265.4705
5902.0000,61.9615,17.2115,0.2263,127611.0514,-10.0419,0.0000,0.0000,1243.7911
5903.0000,60.8815,16.9115,0.2190,127628.1129,-10.3835,0.0000,0.0000,1222.1116
5904.0000,59.8015,16.6115,0.2117,127644.8745,-10.6983,0.0000,0.0000,1200.4321
5905.0000,58.7215,16.3115,0.2046,127661.3360,-10.9865,0.0000,0.0000,1178.7526
5906.0000,57.6415,16.0115,0.1976,127677.4975,-11.2484,0.0000,0.0000,1157.0731
5907.0000,56.5615,15.7115,0.1907,127693.3591,-11.4839,0.0000,0.0000,1135.3936
5908.0000,55.4815,15.4115,0.1841,127708.9206,-11.6934,0.0000,0.0000,1113.7142
5909.0000,54.4015,15.1115,0.1777,127724.1822,-11.8772,0.0000,0.0000,1092.0347
5910.0000,53.3215,14.8115,0.1715,127739.1437,-12.0356,0.0000,0.0000,1070.3552
5911.0000,52.2415,14.5115,0.1656,127753.8052,-12.1691,0.0000,0.0000,1048.6757
5912.0000,51.1615,14.2115,0.1600,127768.1668,-12.2780,0.0000,0.0000,1026.9962
5913.0000,50.1227,13.9230,0.1546,127782.2304,-7.8720,0.0000,0.0000,1006.1432
5914.0000,49.4954,13.7487,0.1495,127796.0507,6.5168,0.0000,0.0000,993.5501
5915.0000,49.2251,13.6736,0.1447,127809.7563,11.9957,0.0000,0.0000,988.1252
5916.0000,49.1111,13.6420,0.1401,127823.4144,11.8175,0.0000,0.0000,985.8361
5917.0000,49.0091,13.6136,0.1357,127837.0426,12.0610,0.0000,0.0000,983.7894
5918.0000,48.8212,13.5614,0.1315,127850.6348,8.9376,0.0000,0.0000,980.0166
5919.0000,48.6443,13.5123,0.1277,127864.1668,15.1222,0.0000,0.0000,976.4657
5920.0000,48.7724,13.5479,0.1241,127877.6929,20.6165,0.0000,0.0000,979.0369
5921.0000,48.9429,13.5952,0.1207,127891.2676,17.2059,0.0000,0.0000,982.4591
5922.0000,48.9978,13.6105,0.1177,127904.8703,17.6574,0.0000,0.0000,983.5616
5923.0000,49.1312,13.6475,0.1149,127918.4974,19.6829,0.0000,0.0000,986.2393
5924.0000,49.3121,13.6978,0.1125,127932.1691,19.7567,0.0000,0.0000,989.8720
5925.0000,49.5217,13.7560,0.1103,127945.8920,24.6369,0.0000,0.0000,994.0795
5926.0000,49.9021,13.8617,0.1085,127959.7026,23.6797,0.0000,0.0000,1001.7146
5927.0000,50.2678,13.9633,0.1071,127973.6089,29.0274,0.0000,0.0000,1009.0562
5928.0000,50.6933,14.0815,0.1060,127987.6348,25.0596,0.0000,0.0000,1017.5973
5929.0000,50.8301,14.1195,0.1053,128001.7416,15.8010,0.0000,0.0000,1020.3427
5930.0000,50.6334,14.0648,0.1050,128015.8394,7.7709,0.0000,0.0000,1016.3953
5931.0000,50.3414,13.9837,0.1051,128029.8599,10.1566,0.0000,0.0000,1010.5338
5932.0000,50.0809,13.9114,0.1056,128043.8079,9.8341,0.0000,0.0000,1005.3038
5933.0000,49.9211,13.8670,0.1065,128057.6942,13.2662,0.0000,0.0000,1002.0950
5934.0000,49.8022,13.8339,0.1077,128071.5440,14.1604,0.0000,0.0000,999.7084
5935.0000,49.8001,13.8334,0.1094,128085.3766,16.0610,0.0000,0.0000,999.6663
5936.0000,49.7967,13.8324,0.1114,128099.2105,16.8711,0.0000,0.0000,999.5993
5937.0000,49.8884,13.8579,0.1139,128113.0541,19.1118,0.0000,0.0000,1001.4392
5938.0000,49.9404,13.8723,0.1167,128126.9242,15.1882,0.0000,0.0000,1002.4828
5939.0000,49.9702,13.8806,0.1199,128140.7993,16.1642,0.0000,0.0000,1003.0810
5940.0000,49.9276,13.8688,0.1235,128154.6750,15.8979,0.0000,0.0000,1002.2256
5941.0000,49.9963,13.8879,0.1275,128168.5512,19.0089,0.0000,0.0000,1003.6059
5942.0000,50.0173,13.8937,0.1318,128182.4497,11.0227,0.0000,0.0000,1004.0265
5943.0000,49.6484,13.7912,0.1365,128196.2983,5.1659,0.0000,0.0000,996.6226
5944.0000,49.3676,13.7132,0.1415,128210.0459,10.8827,0.0000,0.0000,990.9857
5945.0000,49.2176,13.6716,0.1467,128223.7385,11.6746,0.0000,0.0000,987.9739
5946.0000,49.0601,13.6278,0.1523,128237.3914,8.1028,0.0000,0.0000,984.8122
5947.0000,48.7050,13.5292,0.1582,128250.9725,3.3413,0.0000,0.0000,977.6850
5948.0000,48.2019,13.3894,0.1643,128264.4299,3.2886,0.0000,0.0000,967.5848
5949.0000,47.8563,13.2934,0.1706,128277.7650,9.5139,0.0000,0.0000,960.6473
5950.0000,47.6936,13.2482,0.1771,128291.0341,12.8227,0.0000,0.0000,957.3819
5951.0000,47.5328,13.2035,0.1838,128304.2669,8.9539,0.0000,0.0000,954.1533
5952.0000,47.4902,13.1917,0.1907,128317.4602,14.1973,0.0000,0.0000,953.2988
5953.0000,47.5393,13.2054,0.1978,128330.6521,20.8445,0.0000,0.0000,954.2856
5954.0000,47.8957,13.3044,0.2051,128343.9004,27.4402,0.0000,0.0000,961.4388
5955.0000,48.2260,13.3961,0.2127,128357.2587,18.5044,0.0000,0.0000,968.0683
5956.0000,48.1693,13.3804,0.2204,128370.6522,13.8496,0.0000,0.0000,966.9320
5957.0000,47.6207,13.2280,0.2283,128384.0157,-69.1752,0.0000,0.0000,955.9181
5958.0000,42.8761,11.9100,0.2358,128396.5971,-96.9817,0.0000,0.0000,860.6770
5959.0000,38.0322,10.5645,0.2426,128407.8343,-86.7839,0.0000,0.0000,763.4425
5960.0000,33.1883,9.2190,0.2486,128417.7260,-76.3133,0.0000,0.0000,666.2080
5961.0000,28.3444,7.8734,0.2538,128426.2722,-65.6048,0.0000,0.0000,568.9735
5962.0000,23.5005,6.5279,0.2583,128433.4729,-54.6933,0.0000,0.0000,471.7391
5963.0000,18.6566,5.1824,0.2619,128439.3281,-43.6136,0.0000,0.0000,374.5046
5964.0000,13.8127,3.8369,0.2647,128443.8377,-32.4004,0.0000,0.0000,277.2701
5965.0000,8.9688,2.4913,0.2666,128447.0018,-21.0883,0.0000,0.0000,180.0356
5966.0000,4.2582,1.1828,0.2678,128448.8248,-8.1488,0.0000,0.0000,85.4773
5967.0000,1.5787,0.4385,0.2682,128449.5796,-0.9996,0.0000,0.0000,31.6912
5968.0000,0.5768,0.1602,0.2684,128449.8562,-0.0565,0.0000,0.0000,11.5780
5969.0000,0.2107,0.0585,0.2685,128449.9573,-0.0858,0.0000,0.0000,4.2299
5970.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5971.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5972.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5973.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5974.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5975.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5976.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5977.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5978.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5979.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5980.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5981.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5982.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5983.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5984.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5985.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5986.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5987.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5988.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5989.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5990.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5991.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5992.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5993.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5994.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5995.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5996.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5997.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5998.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
5999.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6000.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6001.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6002.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6003.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6004.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6005.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6006.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6007.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6008.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6009.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6010.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6011.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6012.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6013.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6014.0000,0.0000,0.0000,0.2685,128449.9602,0.0000,0.0000,0.0000,0.0000
6015.0000,2.6713,0.7420,0.2687,128450.2645,5.2862,0.0000,0.0000,53.6222
6016.0000,6.0087,1.6691,0.2694,128451.4701,11.8890,0.0000,0.0000,120.6166
6017.0000,9.3389,2.5941,0.2707,128453.6020,18.4488,0.0000,0.0000,187.4645
6018.0000,12.6517,3.5144,0.2726,128456.6568,24.8884,0.0000,0.0000,253.9651
6019.0000,15.9331,4.4259,0.2751,128460.6278,31.0951,0.0000,0.0000,319.8340
6020.0000,19.1651,5.3236,0.2782,128465.5039,36.9283,0.0000,0.0000,384.7124
6021.0000,22.3270,6.2019,0.2817,128471.2685,42.2317,0.0000,0.0000,448.1824
6022.0000,25.3959,7.0544,0.2859,128477.8991,46.8490,0.0000,0.0000,509.7871
6023.0000,28.3485,7.8746,0.2905,128485.3665,50.6420,0.0000,0.0000,569.0565
6024.0000,31.1621,8.6561,0.2957,128493.6353,53.5082,0.0000,0.0000,625.5358
6025.0000,33.8163,9.3934,0.3013,128502.6640,55.3947,0.0000,0.0000,678.8142
6026.0000,36.2940,10.0817,0.3073,128512.4057,56.3055,0.0000,0.0000,728.5506
6027.0000,38.5827,10.7174,0.3137,128522.8097,56.3012,0.0000,0.0000,774.4931
6028.0000,40.1489,11.1525,0.3204,128533.7716,36.7566,0.0000,0.0000,805.9321
6029.0000,41.0880,11.4133,0.3272,128545.0656,27.6820,0.0000,0.0000,824.7839
6030.0000,41.6113,11.5587,0.3341,128556.5550,25.2698,0.0000,0.0000,835.2883
6031.0000,42.0820,11.6894,0.3410,128568.1852,21.3772,0.0000,0.0000,844.7366
6032.0000,42.3614,11.7670,0.3478,128579.9172,17.9332,0.0000,0.0000,850.3448
6033.0000,42.5015,11.8060,0.3546,128591.7060,16.3855,0.0000,0.0000,853.1571
6034.0000,42.6096,11.8360,0.3612,128603.5257,18.2454,0.0000,0.0000,855.3275
6035.0000,42.8788,11.9108,0.3678,128615.3962,20.7325,0.0000,0.0000,860.7310
6036.0000,43.1917,11.9977,0.3742,128627.3480,22.4640,0.0000,0.0000,867.0129
6037.0000,43.6222,12.1173,0.3806,128639.4030,26.0670,0.0000,0.0000,875.6538
6038.0000,44.0268,12.2297,0.3868,128651.5841,20.2075,0.0000,0.0000,883.7766
6039.0000,44.2307,12.2863,0.3929,128663.8434,19.1895,0.0000,0.0000,887.8685
6040.0000,44.3768,12.3269,0.3988,128676.1539,16.4052,0.0000,0.0000,890.8011
6041.0000,44.5783,12.3829,0.4045,128688.5020,21.1341,0.0000,0.0000,894.8476
6042.0000,44.6235,12.3954,0.4100,128700.8982,14.3946,0.0000,0.0000,895.7544
6043.0000,44.6541,12.4039,0.4153,128713.2943,17.0736,0.0000,0.0000,896.3674
6044.0000,44.7033,12.4176,0.4203,128725.7048,16.5838,0.0000,0.0000,897.3561
6045.0000,44.6687,12.4080,0.4251,128738.1211,13.8740,0.0000,0.0000,896.6619
