# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-REG / nominal / seed 23
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
25.7000,44.4964,0.2500,19.3777,5.0000,1.0000,1118.8491,202.8600,23.7682,1.5615
25.8000,44.5161,0.2498,17.7315,5.0000,1.0000,1119.3425,187.5372,21.9826,1.4710
25.9000,44.5283,0.2497,16.1015,5.0000,1.0000,1119.6514,172.4058,20.2145,1.3808
26.0000,44.5341,0.2495,14.8513,5.0000,1.0000,1119.7958,160.8183,18.8583,1.3113
26.1000,44.5358,0.2494,13.7699,5.0000,1.0000,1119.8376,150.8085,17.6852,1.2508
26.2000,44.5323,0.2493,12.9652,5.0000,1.0000,1119.7515,143.3739,16.8120,1.2056
26.3000,44.5272,0.2491,12.6348,5.0000,1.0000,1119.6224,140.3325,16.4535,1.1870
26.4000,44.5210,0.2490,12.3875,5.0000,1.0000,1119.4666,138.0626,16.1851,1.1730
26.5000,44.5138,0.2488,12.2240,5.0000,1.0000,1119.2857,136.5709,16.0077,1.1637
26.6000,44.5063,0.2487,12.5976,5.0000,1.0000,1119.0960,140.0513,16.4128,1.1846
26.7000,44.5023,0.2486,13.3237,5.0000,1.0000,1118.9958,146.7856,17.2005,1.2254
26.8000,44.5009,0.2484,13.8589,5.0000,1.0000,1118.9617,151.7456,17.7812,1.2554
26.9000,44.5015,0.2483,14.5088,5.0000,1.0000,1118.9761,157.7605,18.4862,1.2918
27.0000,44.5057,0.2481,15.4174,5.0000,1.0000,1119.0809,166.1575,19.4720,1.3425
27.1000,44.5139,0.2480,16.0213,5.0000,1.0000,1119.2889,171.7172,20.1273,1.3762
27.2000,44.5232,0.2478,15.9320,5.0000,1.0000,1119.5218,170.8561,20.0305,1.3713
27.3000,44.5307,0.2477,15.4533,5.0000,1.0000,1119.7098,166.3997,19.5113,1.3448
27.4000,44.5358,0.2475,14.9771,5.0000,1.0000,1119.8399,161.9757,18.9948,1.3183
27.5000,44.5393,0.2474,14.6581,5.0000,1.0000,1119.9260,159.0133,18.6488,1.3005
27.6000,44.5417,0.2473,14.6264,5.0000,1.0000,1119.9880,158.7114,18.6144,1.2988
27.7000,44.5449,0.2471,15.2007,5.0000,1.0000,1120.0674,164.0127,19.2376,1.3309
27.8000,44.5522,0.2470,16.3895,5.0000,1.0000,1120.2517,174.9801,20.5273,1.3971
27.9000,44.5654,0.2468,17.6007,5.0000,1.0000,1120.5837,186.1272,21.8415,1.4644
28.0000,44.5830,0.2467,18.2944,5.0000,1.0000,1121.0247,192.4679,22.5945,1.5029
28.1000,44.6020,0.2465,18.5329,5.0000,1.0000,1121.5025,194.5912,22.8535,1.5162
28.2000,44.6214,0.2464,18.4494,5.0000,1.0000,1121.9919,193.7383,22.7632,1.5119
28.3000,44.6396,0.2462,18.2253,5.0000,1.0000,1122.4496,191.5939,22.5205,1.4997
28.4000,44.6571,0.2461,18.1977,5.0000,1.0000,1122.8892,191.2666,22.4908,1.4984
28.5000,44.6750,0.2459,18.2213,5.0000,1.0000,1123.3389,191.4096,22.5166,1.4999
28.6000,44.6926,0.2458,18.0814,5.0000,1.0000,1123.7814,190.0473,22.3652,1.4924
28.7000,44.7092,0.2456,17.9683,5.0000,1.0000,1124.1994,188.9372,22.2428,1.4863
28.8000,44.7258,0.2455,17.7931,5.0000,1.0000,1124.6159,187.2555,22.0530,1.4768
28.9000,44.7408,0.2453,17.2010,5.0000,1.0000,1124.9947,181.7422,21.4109,1.4443
29.0000,44.7523,0.2452,16.6628,5.0000,1.0000,1125.2839,176.7425,20.8272,1.4146
29.1000,44.7628,0.2451,16.7986,5.0000,1.0000,1125.5473,177.9526,20.9747,1.4222
29.2000,44.7754,0.2449,17.2951,5.0000,1.0000,1125.8642,182.4728,21.5136,1.4499
29.3000,44.7900,0.2448,17.7547,5.0000,1.0000,1126.2316,186.6423,22.0124,1.4755
29.4000,44.8065,0.2446,18.5052,5.0000,1.0000,1126.6443,193.4779,22.8269,1.5171
29.5000,44.8273,0.2445,19.3966,5.0000,1.0000,1127.1689,201.5831,23.7942,1.5664
29.6000,44.8511,0.2443,19.8188,5.0000,1.0000,1127.7679,205.3578,24.2527,1.5899
29.7000,44.8754,0.2442,19.6988,5.0000,1.0000,1128.3788,204.1484,24.1229,1.5836
29.8000,44.8981,0.2440,19.5931,5.0000,1.0000,1128.9493,203.0785,24.0086,1.5781
29.9000,44.9214,0.2439,19.8591,5.0000,1.0000,1129.5349,205.4161,24.2976,1.5929
30.0000,44.9462,0.2437,20.2749,5.0000,1.0000,1130.1586,209.1178,24.7491,1.6161
30.1000,44.9729,0.2436,20.8907,5.0000,1.0000,1130.8289,214.6391,25.4176,1.6501
30.2000,45.0027,0.2434,21.8451,5.0000,1.0000,1131.5792,223.2392,26.4536,1.7026
30.3000,45.0372,0.2433,22.8184,5.0000,1.0000,1132.4468,231.9765,27.5100,1.7560
30.4000,45.0750,0.2431,23.4797,5.0000,1.0000,1133.3974,237.8320,28.2281,1.7924
30.5000,45.1148,0.2430,24.0827,5.0000,1.0000,1134.3988,243.1343,28.8829,1.8256
30.6000,45.1575,0.2428,24.6659,5.0000,1.0000,1135.4703,248.2315,29.5163,1.8577
30.7000,45.2019,0.2427,24.9871,5.0000,1.0000,1136.5878,250.9218,29.8655,1.8756
30.8000,45.2469,0.2425,24.8752,5.0000,1.0000,1137.7199,249.6596,29.7449,1.8701
30.9000,45.2902,0.2424,23.9411,5.0000,1.0000,1138.8069,240.9299,28.7322,1.8201
31.0000,45.3271,0.2422,22.3881,5.0000,1.0000,1139.7364,226.6221,27.0480,1.7362
31.1000,45.3572,0.2421,20.6848,5.0000,1.0000,1140.4925,211.0045,25.2007,1.6434
31.2000,45.3798,0.2419,19.0290,5.0000,1.0000,1141.0612,195.8696,23.4048,1.5527
31.3000,45.3960,0.2418,17.6578,5.0000,1.0000,1141.4679,183.3568,21.9174,1.4771
31.4000,45.4071,0.2416,16.7084,5.0000,1.0000,1141.7479,174.6987,20.8876,1.4246
31.5000,45.4154,0.2415,15.9725,5.0000,1.0000,1141.9549,167.9925,20.0894,1.3838
31.6000,45.4203,0.2413,15.3909,5.0000,1.0000,1142.0803,162.6990,19.4585,1.3514
31.7000,45.4237,0.2412,15.0352,5.0000,1.0000,1142.1653,159.4615,19.0728,1.3316
31.8000,45.4257,0.2410,14.6039,5.0000,1.0000,1142.2162,155.5423,18.6048,1.3075
31.9000,45.4255,0.2409,14.1196,5.0000,1.0000,1142.2111,151.1501,18.0794,1.2803
32.0000,45.4235,0.2407,13.8507,5.0000,1.0000,1142.1610,148.7180,17.7877,1.2653
32.1000,45.4211,0.2406,13.7230,5.0000,1.0000,1142.1002,147.5672,17.6491,1.2581
32.2000,45.4181,0.2404,13.5956,5.0000,1.0000,1142.0239,146.4212,17.5109,1.2509
32.3000,45.4146,0.2403,13.5973,5.0000,1.0000,1141.9371,146.4468,17.5126,1.2509
32.4000,45.4116,0.2401,13.9167,5.0000,1.0000,1141.8618,149.3541,17.8591,1.2688
32.5000,45.4109,0.2400,14.3679,5.0000,1.0000,1141.8423,153.4501,18.3486,1.2941
32.6000,45.4116,0.2399,15.0582,5.0000,1.0000,1141.8617,159.7104,19.0974,1.3327
32.7000,45.4166,0.2397,15.9340,5.0000,1.0000,1141.9867,167.6389,20.0477,1.3816
32.8000,45.4247,0.2396,16.5799,5.0000,1.0000,1142.1888,173.4687,20.7485,1.4177
32.9000,45.4350,0.2394,17.2492,5.0000,1.0000,1142.4481,179.5000,21.4748,1.4550
33.0000,45.4485,0.2393,17.9950,5.0000,1.0000,1142.7891,186.2092,22.2841,1.4964
33.1000,45.4650,0.2391,18.2077,5.0000,1.0000,1143.2028,188.0711,22.5151,1.5084
33.2000,45.4802,0.2390,18.0638,5.0000,1.0000,1143.5863,186.7068,22.3593,1.5006
33.3000,45.4954,0.2388,17.8246,5.0000,1.0000,1143.9682,184.4810,22.1001,1.4875
33.4000,45.5086,0.2387,17.1901,5.0000,1.0000,1144.3001,178.6845,21.4119,1.4525
33.5000,45.5185,0.2386,16.4230,5.0000,1.0000,1144.5481,171.7042,20.5799,1.4100
33.6000,45.5253,0.2384,15.8540,5.0000,1.0000,1144.7190,166.5297,19.9627,1.3784
33.7000,45.5304,0.2383,15.2834,5.0000,1.0000,1144.8478,161.3483,19.3438,1.3467
33.8000,45.5325,0.2381,15.0820,5.0000,1.0000,1144.8993,159.5190,19.1253,1.3354
33.9000,45.5359,0.2380,15.3935,5.0000,1.0000,1144.9861,162.3258,19.4633,1.3529
34.0000,45.5405,0.2379,15.6656,5.0000,1.0000,1145.1024,164.7718,19.7586,1.3681
34.1000,45.5462,0.2377,15.9328,5.0000,1.0000,1145.2456,167.1690,20.0486,1.3831
34.2000,45.5530,0.2376,16.1965,5.0000,1.0000,1145.4171,169.5295,20.3347,1.3978
34.3000,45.5609,0.2374,16.2356,5.0000,1.0000,1145.6147,169.8549,20.3772,1.4001
34.4000,45.5680,0.2373,15.8031,5.0000,1.0000,1145.7937,165.9194,19.9082,1.3761
34.5000,45.5723,0.2372,14.9721,5.0000,1.0000,1145.9006,158.3918,19.0068,1.3297
34.6000,45.5725,0.2370,14.0124,5.0000,1.0000,1145.9062,149.7141,17.9655,1.2760
34.7000,45.5688,0.2369,13.2231,5.0000,1.0000,1145.8132,142.5900,17.1093,1.2316
34.8000,45.5625,0.2368,12.7319,5.0000,1.0000,1145.6550,138.1673,16.5763,1.2039
34.9000,45.5548,0.2366,12.5086,5.0000,1.0000,1145.4607,136.1693,16.3338,1.1912
35.0000,45.5467,0.2365,12.5580,5.0000,1.0000,1145.2569,136.6398,16.3874,1.1939
35.1000,45.5394,0.2364,12.6063,5.0000,1.0000,1145.0739,137.0972,16.4396,1.1966
35.2000,45.5317,0.2362,12.5300,5.0000,1.0000,1144.8812,136.4289,16.3567,1.1922
35.3000,45.5239,0.2361,12.4817,5.0000,1.0000,1144.6833,136.0146,16.3042,1.1894
35.4000,45.5158,0.2360,12.6887,5.0000,1.0000,1144.4816,137.9110,16.5286,1.2010
35.5000,45.5097,0.2358,13.2316,5.0000,1.0000,1144.3280,142.8434,17.1175,1.2314
35.6000,45.5062,0.2357,13.8309,5.0000,1.0000,1144.2404,148.2800,17.7676,1.2651
35.7000,45.5051,0.2356,14.3794,5.0000,1.0000,1144.2124,153.2497,18.3626,1.2958
35.8000,45.5062,0.2355,14.6337,5.0000,1.0000,1144.2396,155.5487,18.6385,1.3101
35.9000,45.5072,0.2353,14.1848,5.0000,1.0000,1144.2648,151.4810,18.1515,1.2849
36.0000,45.5046,0.2352,13.2685,5.0000,1.0000,1144.1984,143.1935,17.1575,1.2335
36.1000,45.4980,0.2351,12.4617,5.0000,1.0000,1144.0329,135.9073,16.2821,1.1880
36.2000,45.4887,0.2350,11.8932,5.0000,1.0000,1143.7991,130.7845,15.6652,1.1558
36.3000,45.4774,0.2348,11.6930,5.0000,1.0000,1143.5161,129.0012,15.4477,1.1443
36.4000,45.4665,0.2347,11.8663,5.0000,1.0000,1143.2418,130.6008,15.6355,1.1540
36.5000,45.4568,0.2346,11.9738,5.0000,1.0000,1142.9963,131.6020,15.7520,1.1600
36.6000,45.4468,0.2345,11.9069,5.0000,1.0000,1142.7457,131.0228,15.6792,1.1561
36.7000,45.4365,0.2343,11.7326,5.0000,1.0000,1142.4874,129.4713,15.4901,1.1461
36.8000,45.4252,0.2342,11.4093,5.0000,1.0000,1142.2016,126.5693,15.1391,1.1277
36.9000,45.4123,0.2341,11.0295,5.0000,1.0000,1141.8771,123.1574,14.7268,1.1061
37.0000,45.3978,0.2340,10.7494,5.0000,1.0000,1141.5134,120.6525,14.4227,1.0900
37.1000,45.3826,0.2339,10.6675,5.0000,1.0000,1141.1319,119.9473,14.3336,1.0852
37.2000,45.3675,0.2338,10.9412,5.0000,1.0000,1140.7527,122.4709,14.6303,1.1006
37.3000,45.3547,0.2336,11.2243,5.0000,1.0000,1140.4301,125.0757,14.9372,1.1165
37.4000,45.3420,0.2335,11.6730,5.0000,1.0000,1140.1117,129.1855,15.4237,1.1417
37.5000,45.3330,0.2334,12.5131,5.0000,1.0000,1139.8845,136.8459,16.3351,1.1890
37.6000,45.3274,0.2333,13.0108,5.0000,1.0000,1139.7431,141.3852,16.8748,1.2170
37.7000,45.3225,0.2332,13.1055,5.0000,1.0000,1139.6209,142.2607,16.9775,1.2223
37.8000,45.3177,0.2331,13.1405,5.0000,1.0000,1139.5001,142.5936,17.0154,1.2242
37.9000,45.3132,0.2330,12.8018,5.0000,1.0000,1139.3860,139.5278,16.6479,1.2051
38.0000,45.3056,0.2329,12.2225,5.0000,1.0000,1139.1948,134.2820,16.0193,1.1723
38.1000,45.2963,0.2328,12.1660,5.0000,1.0000,1138.9603,133.7945,15.9579,1.1690
38.2000,45.2882,0.2327,12.2850,5.0000,1.0000,1138.7584,134.8998,16.0869,1.1757
38.3000,45.2799,0.2325,12.2663,5.0000,1.0000,1138.5499,134.7525,16.0664,1.1745
38.4000,45.2718,0.2324,12.2506,5.0000,1.0000,1138.3451,134.6329,16.0492,1.1735
38.5000,45.2634,0.2323,12.1013,5.0000,1.0000,1138.1343,133.2973,15.8871,1.1650
38.6000,45.2541,0.2322,11.3899,5.0000,1.0000,1137.8993,126.8472,15.1152,1.1247
38.7000,45.2398,0.2321,10.0124,5.0000,1.0000,1137.5403,114.3404,13.6206,1.0465
38.8000,45.2190,0.2320,8.7349,5.0000,1.0000,1137.0177,102.7504,12.2343,0.9735
38.9000,45.1941,0.2319,8.0707,5.0000,1.0000,1136.3926,96.7480,11.5133,0.9353
39.0000,45.1679,0.2318,7.8956,5.0000,1.0000,1135.7328,95.2029,11.3228,0.9249
39.1000,45.1417,0.2317,8.2761,5.0000,1.0000,1135.0733,98.7272,11.7352,0.9464
39.2000,45.1187,0.2316,9.0722,5.0000,1.0000,1134.4959,106.0443,12.5985,0.9916
39.3000,45.0992,0.2316,9.7903,5.0000,1.0000,1134.0060,112.6473,13.3772,1.0323
39.4000,45.0823,0.2315,10.0448,5.0000,1.0000,1133.5816,115.0130,13.6530,1.0466
39.5000,45.0651,0.2314,9.8661,5.0000,1.0000,1133.1470,113.4215,13.4589,1.0363
39.6000,45.0468,0.2313,9.7553,5.0000,1.0000,1132.6868,112.4515,13.3384,1.0298
39.7000,45.0286,0.2312,9.8039,5.0000,1.0000,1132.2307,112.9387,13.3908,1.0323
39.8000,45.0108,0.2311,9.9474,5.0000,1.0000,1131.7826,114.2943,13.5462,1.0403
39.9000,44.9939,0.2310,10.4232,5.0000,1.0000,1131.3585,118.6915,14.0620,1.0671
40.0000,44.9802,0.2309,11.0161,5.0000,1.0000,1131.0125,124.1566,14.7050,1.1006
40.1000,44.9683,0.2308,10.9859,5.0000,1.0000,1130.7151,123.9113,14.6721,1.0987
40.2000,44.9544,0.2308,10.6022,5.0000,1.0000,1130.3640,120.4315,14.2557,1.0768
40.3000,44.9394,0.2307,10.3328,5.0000,1.0000,1129.9870,117.9990,13.9630,1.0614
40.4000,44.9232,0.2306,9.8046,5.0000,1.0000,1129.5806,113.1956,13.3898,1.0312
40.5000,44.9039,0.2305,9.0071,5.0000,1.0000,1129.0937,105.9237,12.5243,0.9856
40.6000,44.8811,0.2304,8.3806,5.0000,1.0000,1128.5205,100.2233,11.8442,0.9496
40.7000,44.8565,0.2304,7.7553,5.0000,1.0000,1127.9032,94.5312,11.1654,0.9136
40.8000,44.8285,0.2303,6.9765,5.0000,1.0000,1127.1999,87.4288,10.3201,0.8686
40.9000,44.7975,0.2302,6.5045,5.0000,1.0000,1126.4201,83.1437,9.8075,0.8411
41.0000,44.7657,0.2301,6.3739,5.0000,1.0000,1125.6193,81.9967,9.6653,0.8333
41.1000,44.7337,0.2301,6.5616,5.0000,1.0000,1124.8144,83.7789,9.8683,0.8437
41.2000,44.7035,0.2300,7.1018,5.0000,1.0000,1124.0560,88.8098,10.4539,0.8745
41.3000,44.6762,0.2299,8.0509,5.0000,1.0000,1123.3682,97.6133,11.4831,0.9285
41.4000,44.6541,0.2298,9.1993,5.0000,1.0000,1122.8139,108.2545,12.7286,0.9939
41.5000,44.6366,0.2298,10.0575,5.0000,1.0000,1122.3723,116.2152,13.6593,1.0425
41.6000,44.6218,0.2297,10.6577,5.0000,1.0000,1122.0022,121.7936,14.3102,1.0764
41.7000,44.6094,0.2296,11.3412,5.0000,1.0000,1121.6898,128.1387,15.0516,1.1149
41.8000,44.6005,0.2296,11.5628,5.0000,1.0000,1121.4665,130.2098,15.2918,1.1273
41.9000,44.5900,0.2295,11.1223,5.0000,1.0000,1121.2023,126.1691,14.8138,1.1023
42.0000,44.5775,0.2295,10.9240,5.0000,1.0000,1120.8863,124.3702,14.5984,1.0910
42.1000,44.5653,0.2294,10.9722,5.0000,1.0000,1120.5812,124.8476,14.6505,1.0936
42.2000,44.5532,0.2293,10.9798,5.0000,1.0000,1120.2768,124.9501,14.6585,1.0939
42.3000,44.5412,0.2293,11.2531,5.0000,1.0000,1119.9746,127.5099,14.9548,1.1092
42.4000,44.5315,0.2292,11.8171,5.0000,1.0000,1119.7298,132.7544,15.5665,1.1409
42.5000,44.5243,0.2292,12.4614,5.0000,1.0000,1119.5489,138.7368,16.2653,1.1772
42.6000,44.5200,0.2291,13.1032,5.0000,1.0000,1119.4423,144.6891,16.9616,1.2132
42.7000,44.5183,0.2291,13.7251,5.0000,1.0000,1119.3988,150.4504,17.6363,1.2481
42.8000,44.5193,0.2290,14.1148,5.0000,1.0000,1119.4251,154.0532,18.0590,1.2699
42.9000,44.5209,0.2290,14.4292,5.0000,1.0000,1119.4648,156.9571,18.4001,1.2875
43.0000,44.5246,0.2289,14.7854,5.0000,1.0000,1119.5580,160.2409,18.7866,1.3075
43.1000,44.5292,0.2289,15.3337,5.0000,1.0000,1119.6733,165.2981,19.3815,1.3381
43.2000,44.5376,0.2288,16.0817,5.0000,1.0000,1119.8830,172.1881,20.1932,1.3798
43.3000,44.5484,0.2288,17.0191,5.0000,1.0000,1120.1568,180.8170,21.2103,1.4320
43.4000,44.5647,0.2287,18.2449,5.0000,1.0000,1120.5650,192.0861,22.5404,1.4999
43.5000,44.5859,0.2287,19.5833,5.0000,1.0000,1121.0980,204.3661,23.9928,1.5738
43.6000,44.6133,0.2287,20.7323,5.0000,1.0000,1121.7886,214.8552,25.2398,1.6371
43.7000,44.6441,0.2286,21.6071,5.0000,1.0000,1122.5624,222.7844,26.1893,1.6853
43.8000,44.6788,0.2286,22.0091,5.0000,1.0000,1123.4346,226.3236,26.6260,1.7076
43.9000,44.7128,0.2286,21.5983,5.0000,1.0000,1124.2887,222.3711,26.1809,1.6856
44.0000,44.7438,0.2285,20.8636,5.0000,1.0000,1125.0686,215.4565,25.3844,1.6459
44.1000,44.7714,0.2285,20.1152,5.0000,1.0000,1125.7623,208.4398,24.5729,1.6052
44.2000,44.7959,0.2285,19.4682,5.0000,1.0000,1126.3795,202.3792,23.8715,1.5700
44.3000,44.8179,0.2284,19.1678,5.0000,1.0000,1126.9327,199.5210,23.5459,1.5537
44.4000,44.8398,0.2284,19.4488,5.0000,1.0000,1127.4833,202.0090,23.8512,1.5694
44.5000,44.8641,0.2284,19.8119,5.0000,1.0000,1128.0930,205.2376,24.2455,1.5897
44.6000,44.8889,0.2283,19.8930,5.0000,1.0000,1128.7172,205.8718,24.3338,1.5944
44.7000,44.9137,0.2283,19.9652,5.0000,1.0000,1129.3406,206.4237,24.4125,1.5987
44.8000,44.9390,0.2283,20.2863,5.0000,1.0000,1129.9766,209.2552,24.7614,1.6166
44.9000,44.9663,0.2283,20.6105,5.0000,1.0000,1130.6644,212.1027,25.1136,1.6347
45.0000,44.9942,0.2283,20.8049,5.0000,1.0000,1131.3650,213.7545,25.3248,1.6457
45.1000,45.0230,0.2282,21.0899,5.0000,1.0000,1132.0899,216.2302,25.6346,1.6616
45.2000,45.0531,0.2282,21.2118,5.0000,1.0000,1132.8465,217.2044,25.7673,1.6686
45.3000,45.0828,0.2282,20.9682,5.0000,1.0000,1133.5927,214.8398,25.5035,1.6557
45.4000,45.1107,0.2282,20.4958,5.0000,1.0000,1134.2937,210.3969,24.9916,1.6301
45.5000,45.1362,0.2282,20.0454,5.0000,1.0000,1134.9365,206.1699,24.5033,1.6057
45.6000,45.1602,0.2282,19.5063,5.0000,1.0000,1135.5392,201.1456,23.9189,1.5764
45.7000,45.1811,0.2282,18.6918,5.0000,1.0000,1136.0653,193.6272,23.0355,1.5318
45.8000,45.1982,0.2282,17.9909,5.0000,1.0000,1136.4939,187.1682,22.2755,1.4933
45.9000,45.2131,0.2282,17.9100,5.0000,1.0000,1136.8706,186.3710,22.1880,1.4890
46.0000,45.2294,0.2281,18.4088,5.0000,1.0000,1137.2803,190.8498,22.7294,1.5167
46.1000,45.2485,0.2281,19.2660,5.0000,1.0000,1137.7595,198.5775,23.6597,1.5642
46.2000,45.2718,0.2281,20.3450,5.0000,1.0000,1138.3466,208.2976,24.8306,1.6238
46.3000,45.2998,0.2281,21.3616,5.0000,1.0000,1139.0489,217.4194,25.9340,1.6798
46.4000,45.3314,0.2281,22.2182,5.0000,1.0000,1139.8452,225.0570,26.8638,1.7270
46.5000,45.3663,0.2282,22.7508,5.0000,1.0000,1140.7224,229.7258,27.4422,1.7564
46.6000,45.4022,0.2282,22.9045,5.0000,1.0000,1141.6249,230.9441,27.6095,1.7652
46.7000,45.4382,0.2282,22.7816,5.0000,1.0000,1142.5287,229.6517,27.4768,1.7590
46.8000,45.4728,0.2282,22.1548,5.0000,1.0000,1143.4001,223.8026,26.7974,1.7252
46.9000,45.5034,0.2282,21.2309,5.0000,1.0000,1144.1678,215.2913,25.7956,1.6751
47.0000,45.5302,0.2282,20.1446,5.0000,1.0000,1144.8418,205.3389,24.6176,1.6159
47.1000,45.5515,0.2282,18.8408,5.0000,1.0000,1145.3791,193.4524,23.2034,1.5444
47.2000,45.5674,0.2282,17.7522,5.0000,1.0000,1145.7784,183.5446,22.0227,1.4844
47.3000,45.5797,0.2282,17.1845,5.0000,1.0000,1146.0867,178.3652,21.4070,1.4530
47.4000,45.5908,0.2283,16.4870,5.0000,1.0000,1146.3661,172.0205,20.6506,1.4144
47.5000,45.5972,0.2283,15.6791,5.0000,1.0000,1146.5278,164.6965,19.7741,1.3695
47.6000,45.6016,0.2283,15.3773,5.0000,1.0000,1146.6380,161.9550,19.4469,1.3527
47.7000,45.6055,0.2283,15.3198,5.0000,1.0000,1146.7363,161.4220,19.3845,1.3495
47.8000,45.6094,0.2284,15.1926,5.0000,1.0000,1146.8341,160.2595,19.2466,1.3425
47.9000,45.6122,0.2284,15.0778,5.0000,1.0000,1146.9054,159.2134,19.1221,1.3361
48.0000,45.6152,0.2284,14.7420,5.0000,1.0000,1146.9790,156.1700,18.7578,1.3174
48.1000,45.6152,0.2284,14.0685,5.0000,1.0000,1146.9800,150.0871,18.0272,1.2796
48.2000,45.6125,0.2285,13.3463,5.0000,1.0000,1146.9133,143.5721,17.2437,1.2390
48.3000,45.6066,0.2285,12.4635,5.0000,1.0000,1146.7642,135.6142,16.2858,1.1893
48.4000,45.5967,0.2285,11.5603,5.0000,1.0000,1146.5143,127.4819,15.3058,1.1382
48.5000,45.5833,0.2286,11.0922,5.0000,1.0000,1146.1781,123.2864,14.7978,1.1115
48.6000,45.5695,0.2286,10.9531,5.0000,1.0000,1145.8319,122.0639,14.6466,1.1035
48.7000,45.5551,0.2287,10.9440,5.0000,1.0000,1145.4680,122.0187,14.6365,1.1028
48.8000,45.5413,0.2287,11.4605,5.0000,1.0000,1145.1213,126.7257,15.1965,1.1319
48.9000,45.5311,0.2288,12.2444,5.0000,1.0000,1144.8663,133.8459,16.0468,1.1761
49.0000,45.5239,0.2288,12.8760,5.0000,1.0000,1144.6840,139.5826,16.7319,1.2116
49.1000,45.5190,0.2288,13.4176,5.0000,1.0000,1144.5614,144.4996,17.3195,1.2420
49.2000,45.5163,0.2289,13.6203,5.0000,1.0000,1144.4925,146.3425,17.5393,1.2534
49.3000,45.5131,0.2289,13.5023,5.0000,1.0000,1144.4124,145.2844,17.4113,1.2467
49.4000,45.5094,0.2290,13.4043,5.0000,1.0000,1144.3192,144.4084,17.3049,1.2412
49.5000,45.5054,0.2291,13.3449,5.0000,1.0000,1144.2190,143.8822,17.2403,1.2378
49.6000,45.5012,0.2291,13.3002,5.0000,1.0000,1144.1136,143.4906,17.1918,1.2352
49.7000,45.4969,0.2292,13.3530,5.0000,1.0000,1144.0045,143.9815,17.2490,1.2381
49.8000,45.4931,0.2292,13.4543,5.0000,1.0000,1143.9105,144.9104,17.3588,1.2438
49.9000,45.4896,0.2293,13.6963,5.0000,1.0000,1143.8228,147.1124,17.6212,1.2573
50.0000,45.4879,0.2294,14.1008,5.0000,1.0000,1143.7796,150.7813,18.0600,1.2800
50.1000,45.4878,0.2294,14.0184,5.0000,1.0000,1143.7764,150.0361,17.9707,1.2754
50.2000,45.4854,0.2295,13.7928,5.0000,1.0000,1143.7160,148.0002,17.7259,1.2627
50.3000,45.4834,0.2296,13.7502,5.0000,1.0000,1143.6658,147.6204,17.6797,1.2603
50.4000,45.4806,0.2296,13.3393,5.0000,1.0000,1143.5966,143.9061,17.2338,1.2372
50.5000,45.4752,0.2297,12.6073,5.0000,1.0000,1143.4608,137.2912,16.4397,1.1959
50.6000,45.4664,0.2298,12.0596,5.0000,1.0000,1143.2392,132.3528,15.8452,1.1649
50.7000,45.4565,0.2298,11.5491,5.0000,1.0000,1142.9898,127.7534,15.2913,1.1360
50.8000,45.4435,0.2299,10.9240,5.0000,1.0000,1142.6625,122.1214,14.6130,1.1004
50.9000,45.4284,0.2300,10.3719,5.0000,1.0000,1142.2837,117.1525,14.0137,1.0690
51.0000,45.4109,0.2301,9.8934,5.0000,1.0000,1141.8422,112.8537,13.4943,1.0416
51.1000,45.3919,0.2302,9.6204,5.0000,1.0000,1141.3649,110.4204,13.1978,1.0258
51.2000,45.3721,0.2303,9.4457,5.0000,1.0000,1140.8679,108.8791,13.0079,1.0157
51.3000,45.3518,0.2303,9.1546,5.0000,1.0000,1140.3557,106.2805,12.6918,0.9989
51.4000,45.3296,0.2304,8.9378,5.0000,1.0000,1139.7995,104.3591,12.4563,0.9863
51.5000,45.3075,0.2305,9.0469,5.0000,1.0000,1139.2436,105.3985,12.5742,0.9922
51.6000,45.2864,0.2306,9.3482,5.0000,1.0000,1138.7121,108.1860,12.9007,1.0092
51.7000,45.2669,0.2307,9.8830,5.0000,1.0000,1138.2211,113.0976,13.4806,1.0394
51.8000,45.2502,0.2308,10.8212,5.0000,1.0000,1137.8033,121.6789,14.4981,1.0925
51.9000,45.2386,0.2309,11.7306,5.0000,1.0000,1137.5106,129.9911,15.4845,1.1438
52.0000,45.2296,0.2310,12.3160,5.0000,1.0000,1137.2846,135.3485,16.1195,1.1768
52.1000,45.2229,0.2311,12.8015,5.0000,1.0000,1137.1156,139.7909,16.6461,1.2040
52.2000,45.2180,0.2312,13.0705,5.0000,1.0000,1136.9921,142.2559,16.9378,1.2191
52.3000,45.2135,0.2313,13.1010,5.0000,1.0000,1136.8798,142.5475,16.9708,1.2208
52.4000,45.2089,0.2314,13.2306,5.0000,1.0000,1136.7630,143.7430,17.1114,1.2280
52.5000,45.2055,0.2315,13.3277,5.0000,1.0000,1136.6783,144.6379,17.2166,1.2334
52.6000,45.2017,0.2316,13.4427,5.0000,1.0000,1136.5821,145.6974,17.3413,1.2399
52.7000,45.1993,0.2317,13.9519,5.0000,1.0000,1136.5218,150.3462,17.8937,1.2684
