corner,candidate,cycle,seed,distance_km,duration_s,avg_speed_kmh,power_limited_frac,payload_kg,gcw_kg,fuel_g_raw,fuel_g_corrected,fuel_L_per_100km,MJ_per_km,MJ_per_payload_tkm,unserved_kWh,charge_deficit_kWh,fuel_g_charge_correction_signed,correction_share,correction_eta_fuel_to_bus,e_spin_kWh,e_spin_coast_bracket_kWh,e_resistor_kWh,e_engine_brake_kWh,e_friction_brake_kWh,resistor_peak_kW,engine_brake_peak_kW
hot_alt_2000m_45C,S3,REG-165,8102,165,11227.2,52.9073,0.358635,19559.2,36300,25486.3,43940.3,32.0077,11.3978,0.582734,63.5391,21.4621,4659.46,0.419978,0.387431,0.000775701,6.85942,3.43005,3.29438,0.357273,183.454,209.784
hot_alt_2000m_45C,S3,REG-165,8103,165,10688.1,55.576,0.290591,19559.2,36300,29182.5,42849.2,31.2129,11.1148,0.568263,41.6642,21.6021,4666.43,0.318947,0.389377,0.000862648,6.31361,3.99547,2.85682,0.157871,183.454,193.74
hot_alt_2000m_45C,S3,REG-165,8104,165,10527.4,56.4243,0.2762,19559.2,36300,27008.3,38752.3,28.2286,10.0521,0.51393,32.4568,21.6021,4692.95,0.303053,0.387177,0.00114799,6.8954,3.85876,4.02217,0.402,183.454,209.779
hot_alt_2000m_45C,S3,REG-165,8105,165,9983.3,59.4995,0.250466,19559.2,36300,28034.3,36860.7,26.8507,9.56143,0.488845,18.8003,21.6021,4719.28,0.239454,0.385016,0.00194512,6.78687,4.69677,3.76664,0.234993,183.446,199.544
hot_alt_2000m_45C,S3,REG-165,8106,165,10416,57.0278,0.238621,19559.2,36300,31309.2,39712.8,28.9283,10.3012,0.526669,17.5363,21.6021,4638.29,0.211609,0.391739,0.00213397,6.72205,4.97461,2.42519,0.799066,183.454,204.016
hot_alt_2000m_45C,S3,REG-165,8107,165,10227.9,58.0765,0.24825,19559.2,36300,28100,38911.9,28.3449,10.0935,0.516048,28.4075,21.6021,4670.3,0.277855,0.389054,0.00117078,6.33466,3.8978,3.04218,0.364633,183.454,192.672
hot_alt_2000m_45C,S3,REG-165,8108,165.001,9741.7,60.9752,0.19715,19559.2,36300,31891.7,39051,28.4461,10.1296,0.517891,11.3672,21.6021,4690.89,0.183331,0.387347,0.00210257,6.08327,4.91766,2.46216,0.591049,183.454,206.742
hot_alt_2000m_45C,S4,LH-520,8101,520,21881.4,85.5522,0.0901766,19343.6,36300,130631,137674,31.8217,11.3316,0.585807,31.6337,1.43959,306.533,0.0511524,0.39502,0.00354572,36.7913,0.10673,0,0.188622,47.7318,0
hot_alt_2000m_45C,S4,LH-520,8102,520,20183.1,92.7509,0.133225,19343.6,36300,132682,141129,32.6205,11.616,0.600511,34.6308,5.06813,1078.42,0.0598551,0.395292,0.00433082,38.1247,0.158736,0,0.365524,47.734,0
hot_alt_2000m_45C,S4,LH-520,8103,520,21713.1,86.2153,0.101786,19343.6,36300,143570,151718,35.068,12.4876,0.645568,35.6983,2.60632,554.405,0.0537047,0.395421,0.00311451,36.9027,0.079035,0,0.0931072,47.3159,0
hot_alt_2000m_45C,S4,LH-520,8104,520,22704,82.4525,0.0763034,19343.6,36300,141539,148926,34.4226,12.2578,0.633687,32.3931,2.34122,497.923,0.0496031,0.395493,0.00397209,36.2829,0.0838391,0,0.0808703,47.7326,0
hot_alt_2000m_45C,S4,LH-520,8105,520,20710.8,90.3877,0.129521,19343.6,36300,154130,166883,38.5731,13.7357,0.710094,51.6753,8.27944,1761.08,0.0764169,0.39544,0.00320824,37.8232,0.0370426,0,0.0306504,43.961,0
hot_alt_2000m_45C,S4,LH-520,8106,520,21613.1,86.6142,0.106287,19343.6,36300,129909,136465,31.5423,11.2321,0.580663,28.1563,2.64034,562.072,0.0480414,0.395118,0.00533824,37.0984,0.11164,0,0.185742,47.7337,0
hot_alt_2000m_45C,S4,LH-520,8107,520,20519.4,91.2308,0.127191,19343.6,36300,142456,153078,35.3822,12.5994,0.651351,43.1429,6.79918,1446.07,0.0693884,0.395483,0.00547208,37.7684,0.123324,0,0.206112,47.7332,0
hot_alt_2000m_45C,S4,LH-520,8108,520,22521.6,83.1203,0.0789683,19343.6,36300,126536,133734,30.9111,11.0073,0.569043,32.3088,1.47331,313.919,0.0538232,0.394762,0.00494716,36.4132,0.00485681,0,0.0123351,46.788,0
hot_alt_2000m_45C,S4,REG-165,8101,165,9475.3,62.6893,0.0405154,19343.6,36300,40111.3,40677.8,29.6313,10.5516,0.545482,0,2.65556,566.517,0.0139269,0.394278,0.00174007,11.2161,0.145864,0,0.10587,47.6613,0
hot_alt_2000m_45C,S4,REG-165,8102,165.001,9355,63.4957,0.0369317,19343.6,36300,45665.3,45879.1,33.4199,11.9007,0.615228,0,1.00262,213.757,0.00465913,0.394526,0.00116353,11.2132,0.117811,0,0.205692,47.7327,0
hot_alt_2000m_45C,S4,REG-165,8103,165,9467,62.7443,0.0455366,19343.6,36300,44470.5,44956.3,32.7478,11.6614,0.602855,0,2.27389,485.757,0.0108051,0.39374,0.000573601,11.178,0.0827515,0,0.0570862,47.7335,0
hot_alt_2000m_45C,S4,REG-165,8104,165.001,9419.9,63.0584,0.0387261,19343.6,36300,39479.8,39907.7,29.0701,10.3517,0.535152,0,2.00715,427.897,0.0107222,0.394548,0.00115458,11.2429,0.128902,0,0.313826,47.7325,0
hot_alt_2000m_45C,S4,REG-165,8105,165,9220,64.4253,0.0496958,19343.6,36300,37378.7,37720.5,27.477,9.78446,0.505825,0,1.60287,341.877,0.00906341,0.394356,0.00141033,11.2206,0.107947,0,0.115567,47.7324,0
hot_alt_2000m_45C,S4,REG-165,8106,165.001,9661.7,61.4802,0.0326647,19343.6,36300,41309.4,41655.5,30.3433,10.8051,0.55859,0,1.62001,346.036,0.00830708,0.393781,0.000774003,11.1672,0.201437,0,0.388442,47.7336,0
hot_alt_2000m_45C,S4,REG-165,8107,165,9355.3,63.4935,0.0188768,19343.6,36300,40644,40946.9,29.8272,10.6214,0.54909,0,1.41957,302.852,0.00739621,0.394263,0.00148953,11.2149,0.148836,0,0.1186,47.732,0
hot_alt_2000m_45C,S4,REG-165,8108,165.001,9361,63.455,0.0320689,19343.6,36300,40791.6,40852.4,29.7583,10.5968,0.547822,0,0.285438,60.8043,0.00148839,0.394853,0.00255801,11.247,0.244985,0,0.332424,47.7337,0
