# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V2
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: VOLT-REG
# corner: nominal
# seed: 23
# mass_kg: 6600.0
# payload_kg: 2900.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: WS5 recommended R22b dispatch: load-following (R22b c)
# note: bus-side electrical quantities (R12); states are the supervisor state machine's active state per region
# note: columns absent by design (TRACE_SCHEMA: an absent trace must not read as a measured zero): gear / lockup / motor_disconnect - this architecture has none; P_comp_brake_kW - a pure-series engine is not coupled to the road and cannot compression-brake; T_motor_C - WS5 does not model motor winding temperature
# note: soc_pct is on the USABLE window (WS5's convention throughout), not on nameplate
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
9.4,45.468,33.5547,0.257433,0.116039,61.3516,0,0,0,0,0,0,0,0,0,69.7496,67.7496,61.3516,0,0,0,53.9392,25.0877,0,-69.7496,54.1393,616.93,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.5,46.4041,33.848,0.257501,0.118449,61.5156,0,0,0,0,0,0,0,0,0,69.9048,67.9048,61.5156,0,0,0,53.9212,25.0897,0,-69.9048,54.2398,616.834,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.6,47.3484,34.139,0.257569,0.120881,61.665,0,0,0,0,0,0,0,0,0,70.0441,68.0441,61.665,0,0,0,53.9031,25.0918,0,-70.0441,54.3398,616.746,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.7,48.3007,34.4277,0.257635,0.123334,61.8,0,0,0,0,0,0,0,0,0,70.1679,68.1679,61.8,0,0,0,53.885,25.0938,0,-70.1679,54.4392,616.667,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.8,49.261,34.7141,0.257701,0.125808,61.9205,0,0,0,0,0,0,0,0,0,70.276,68.276,61.9205,0,0,0,53.8668,25.0959,0,-70.276,54.538,616.596,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
9.9,50.2292,34.9981,0.257766,0.128304,62.0267,0,0,0,0,0,0,0,0,0,70.3688,68.3688,62.0267,0,0,0,53.8486,25.098,0,-70.3688,54.6362,616.533,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10,51.2053,35.2797,0.25783,0.13082,62.1187,0,0,0,0,0,0,0,0,0,70.4464,68.4464,62.1187,0,0,0,53.8304,25.1,0,-70.4464,54.7338,616.479,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.1,52.1892,35.559,0.257893,0.133357,62.1965,0,0,0,0,0,0,0,0,0,70.5088,68.5088,62.1965,0,0,0,53.8122,25.1021,0,-70.5088,54.8307,616.433,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.2,53.1808,35.8358,0.257955,0.135915,62.2604,0,0,0,0,0,0,0,0,0,70.5566,68.5566,62.2604,0,0,0,53.794,25.1042,0,-70.5566,54.927,616.395,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.3,54.18,36.1102,0.258016,0.138493,62.3104,0,0,0,0,0,0,0,0,0,70.5895,68.5895,62.3104,0,0,0,53.7757,25.1062,0,-70.5895,55.0227,616.365,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.4,55.1869,36.3822,0.258076,0.141091,62.3466,0,0,0,0,0,0,0,0,0,70.6078,68.6078,62.3466,0,0,0,53.7575,25.1083,0,-70.6078,55.1176,616.343,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.5,56.2012,36.6517,0.258135,0.143709,62.3693,0,0,0,0,0,0,0,0,0,70.6116,68.6116,62.3693,0,0,0,53.7392,25.1104,0,-70.6116,55.2118,616.329,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.6,57.223,36.9187,0.258192,0.146347,62.3785,0,0,0,0,0,0,0,0,0,70.6008,68.6008,62.3785,0,0,0,53.721,25.1125,0,-70.6008,55.3053,616.323,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.7,58.2522,37.1833,0.258249,0.149004,62.3745,0,0,0,0,0,0,0,0,0,70.5758,68.5758,62.3745,0,0,0,53.7028,25.1146,0,-70.5758,55.3981,616.325,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.8,59.2887,37.4453,0.258304,0.151681,62.3573,0,0,0,0,0,0,0,0,0,70.5367,68.5367,62.3573,0,0,0,53.6845,25.1166,0,-70.5367,55.4901,616.334,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
10.9,60.3325,37.7048,0.258358,0.154378,62.3273,0,0,0,0,0,0,0,0,0,70.4838,68.4838,62.3273,0,0,0,53.6663,25.1187,0,-70.4838,55.5813,616.351,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11,61.3834,37.9619,0.258411,0.157093,62.2846,0,0,0,0,0,0,0,0,0,70.4174,68.4174,62.2846,0,0,0,53.6481,25.1208,0,-70.4174,55.6718,616.375,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.1,62.4415,38.2163,0.258463,0.159827,62.2293,0,0,0,0,0,0,0,0,0,70.3382,68.3382,62.2293,0,0,0,53.63,25.1228,0,-70.3382,55.7614,616.407,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.2,63.5065,38.4683,0.258513,0.162581,62.1618,0,0,0,0,0,0,0,0,0,70.2459,68.2459,62.1618,0,0,0,53.6118,25.1249,0,-70.2459,55.8503,616.445,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.3,64.5785,38.7177,0.258562,0.165352,62.0821,0,0,0,0,0,0,0,0,0,70.1406,68.1406,62.0821,0,0,0,53.5937,25.1269,0,-70.1406,55.9383,616.491,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.4,65.6575,38.9645,0.25861,0.168142,61.9906,0,0,0,0,0,0,0,0,0,70.0226,68.0226,61.9906,0,0,0,53.5756,25.129,0,-70.0226,56.0255,616.543,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.5,66.7432,39.2088,0.258656,0.17095,61.8874,0,0,0,0,0,0,0,0,0,69.8922,67.8922,61.8874,0,0,0,53.5575,25.131,0,-69.8922,56.1118,616.602,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.6,67.8357,39.4505,0.258701,0.173776,61.7729,0,0,0,0,0,0,0,0,0,69.7496,67.7496,61.7729,0,0,0,53.5395,25.133,0,-69.7496,56.1973,616.668,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.7,68.9349,39.6897,0.258744,0.17662,59.8097,0,0,0,0,0,0,0,0,0,67.5588,65.5588,59.8097,0,0,0,53.5221,25.1349,0,-67.5588,56.2778,617.848,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.8,70.0404,39.9088,0.258786,0.179481,55.8908,0,0,0,0,0,0,0,0,0,63.2087,61.2087,55.8908,0,0,0,53.5057,25.1365,0,-63.2087,56.3492,620.187,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
11.9,71.1517,40.1073,0.258827,0.182357,51.943,0,0,0,0,0,0,0,0,0,58.8375,56.8375,51.943,0,0,0,53.4905,25.1379,0,-58.8375,56.4117,622.52,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12,72.2683,40.2863,0.258865,0.185247,47.8815,0,0,0,0,0,0,0,0,0,54.352,52.352,47.8815,0,0,0,53.4765,25.1391,0,-54.352,56.4653,624.896,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.1,73.3896,40.4443,0.258903,0.18815,43.6637,0,0,0,0,0,0,0,0,0,49.7071,47.7071,43.6637,0,0,0,53.4637,25.1401,0,-49.7071,56.51,627.337,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.2,74.5149,40.5819,0.258938,0.191064,41.1332,0,0,0,0,0,0,0,0,0,46.926,44.926,41.1332,0,0,0,53.4515,25.141,0,-46.926,56.5494,628.787,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.3,75.6441,40.7148,0.258972,0.193988,40.352,0,0,0,0,0,0,0,0,0,46.0652,44.0652,40.352,0,0,0,53.4396,25.1418,0,-46.0652,56.587,629.228,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.4,76.7768,40.8437,0.259005,0.196921,39.6758,0,0,0,0,0,0,0,0,0,45.3214,43.3214,39.6758,0,0,0,53.4279,25.1426,0,-45.3214,56.6231,629.609,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.5,77.9131,40.9689,0.259035,0.199865,39.2247,0,0,0,0,0,0,0,0,0,44.8252,42.8252,39.2247,0,0,0,53.4163,25.1434,0,-44.8252,56.6581,629.86,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.6,79.0528,41.0922,0.259064,0.202817,38.8799,0,0,0,0,0,0,0,0,0,44.4453,42.4453,38.8799,0,0,0,53.4049,25.1442,0,-44.4453,56.6924,630.05,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.7,80.196,41.213,0.259091,0.205779,38.5974,0,0,0,0,0,0,0,0,0,44.1338,42.1338,38.5974,0,0,0,53.3934,25.145,0,-44.1338,56.7259,630.205,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.8,81.3424,41.3325,0.259117,0.208749,38.3715,0,0,0,0,0,0,0,0,0,43.8842,41.8842,38.3715,0,0,0,53.3821,25.1457,0,-43.8842,56.7588,630.327,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
12.9,82.4922,41.45,0.259141,0.211728,37.8598,0,0,0,0,0,0,0,0,0,43.3223,41.3223,37.8598,0,0,0,53.3709,25.1465,0,-43.3223,56.7906,630.612,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13,83.6452,41.5637,0.259163,0.214716,37.2101,0,0,0,0,0,0,0,0,0,42.6095,40.6095,37.2101,0,0,0,53.3599,25.1472,0,-42.6095,56.821,630.974,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.1,84.8012,41.6741,0.259183,0.217713,36.7511,0,0,0,0,0,0,0,0,0,42.1055,40.1055,36.7511,0,0,0,53.349,25.1479,0,-42.1055,56.8503,631.229,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.2,85.9604,41.7826,0.259202,0.220717,36.4663,0,0,0,0,0,0,0,0,0,41.7922,39.7922,36.4663,0,0,0,53.3382,25.1485,0,-41.7922,56.879,631.384,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.3,87.1225,41.8894,0.259219,0.223729,36.0741,0,0,0,0,0,0,0,0,0,41.363,39.363,36.0741,0,0,0,53.3275,25.1492,0,-41.363,56.9068,631.599,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.4,88.2875,41.9932,0.259234,0.226749,35.4762,0,0,0,0,0,0,0,0,0,40.71,38.71,35.4762,0,0,0,53.317,25.1499,0,-40.71,56.9334,631.93,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.5,89.4554,42.0937,0.259247,0.229777,34.7196,0,0,0,0,0,0,0,0,0,39.884,37.884,34.7196,0,0,0,53.3067,25.1505,0,-39.884,56.9585,632.35,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.6,90.626,42.1898,0.259259,0.232812,33.7295,0,0,0,0,0,0,0,0,0,38.8038,36.8038,33.7295,0,0,0,53.2967,25.1511,0,-38.8038,56.9816,632.901,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.7,91.7992,42.2805,0.259269,0.235854,32.3977,0,0,0,0,0,0,0,0,0,37.3515,35.3515,32.3977,0,0,0,53.287,25.1516,0,-37.3515,57.0023,633.643,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.8,92.9748,42.364,0.259277,0.238902,31.1406,0,0,0,0,0,0,0,0,0,35.9857,33.9857,31.1406,0,0,0,53.2777,25.1521,0,-35.9857,57.0206,634.339,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
13.9,94.1527,42.4428,0.259284,0.241956,30.6095,0,0,0,0,0,0,0,0,0,35.4085,33.4085,30.6095,0,0,0,53.2686,25.1526,0,-35.4085,57.0379,634.629,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14,95.3327,42.5209,0.259288,0.245015,30.3156,0,0,0,0,0,0,0,0,0,35.089,33.089,30.3156,0,0,0,53.2595,25.153,0,-35.089,57.0546,634.786,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.1,96.5149,42.5964,0.259291,0.248081,29.8306,0,0,0,0,0,0,0,0,0,34.562,32.562,29.8306,0,0,0,53.2506,25.1535,0,-34.562,57.0704,635.05,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.2,97.6992,42.6696,0.259292,0.251151,29.7666,0,0,0,0,0,0,0,0,0,34.4921,32.4921,29.7666,0,0,0,53.2417,25.154,0,-34.4921,57.086,635.08,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.3,98.8855,42.744,0.259292,0.254227,29.9616,0,0,0,0,0,0,0,0,0,34.7033,32.7033,29.9616,0,0,0,53.2327,25.1544,0,-34.7033,57.1019,634.966,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.4,100.074,42.8183,0.259289,0.257309,29.5974,0,0,0,0,0,0,0,0,0,34.3075,32.3075,29.5974,0,0,0,53.2239,25.1549,0,-34.3075,57.1172,635.163,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.5,101.264,42.8889,0.259285,0.260395,29.0294,0,0,0,0,0,0,0,0,0,33.6907,31.6907,29.0294,0,0,0,53.2152,25.1553,0,-33.6907,57.1313,635.473,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.6,102.457,42.9576,0.259279,0.263487,28.7426,0,0,0,0,0,0,0,0,0,33.3791,31.3791,28.7426,0,0,0,53.2065,25.1557,0,-33.3791,57.1449,635.626,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.7,103.651,43.0252,0.259272,0.266583,28.2614,0,0,0,0,0,0,0,0,0,32.8564,30.8564,28.2614,0,0,0,53.198,25.1561,0,-32.8564,57.1576,635.888,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.8,104.847,43.0892,0.259262,0.269684,27.7133,0,0,0,0,0,0,0,0,0,32.2638,30.2638,27.7133,0,0,0,53.1897,25.1565,0,-32.2638,57.1694,636.185,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
14.9,106.045,43.1514,0.259251,0.272789,27.1753,0,0,0,0,0,0,0,0,0,31.6824,29.6824,27.1753,0,0,0,53.1815,25.1569,0,-31.6824,57.1802,636.476,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15,107.244,43.2103,0.259238,0.275899,26.5218,0,0,0,0,0,0,0,0,0,30.9762,28.9762,26.5218,0,0,0,53.1735,25.1573,0,-30.9762,57.1899,636.83,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.1,108.445,43.2664,0.259224,0.279012,25.9353,0,0,0,0,0,0,0,0,0,30.3424,28.3424,25.9353,0,0,0,53.1657,25.1576,0,-30.3424,57.1986,637.147,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.2,109.648,43.3197,0.259207,0.282129,25.3809,0,0,0,0,0,0,0,0,0,29.7435,27.7435,25.3809,0,0,0,53.158,25.1579,0,-29.7435,57.2064,637.447,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.3,110.852,43.3706,0.259189,0.28525,24.8038,0,0,0,0,0,0,0,0,0,29.1201,27.1201,24.8038,0,0,0,53.1505,25.1582,0,-29.1201,57.2132,637.758,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.4,112.057,43.4186,0.259169,0.288374,24.437,0,0,0,0,0,0,0,0,0,28.7238,26.7238,24.437,0,0,0,53.143,25.1586,0,-28.7238,57.2194,637.955,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.5,113.264,43.466,0.259148,0.291502,24.4462,0,0,0,0,0,0,0,0,0,28.7337,26.7337,24.4462,0,0,0,53.1356,25.1589,0,-28.7337,57.2255,637.945,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.6,114.472,43.5137,0.259124,0.294632,24.4338,0,0,0,0,0,0,0,0,0,28.7204,26.7204,24.4338,0,0,0,53.1282,25.1592,0,-28.7204,57.2316,637.946,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.7,115.681,43.5607,0.259099,0.297766,24.3237,0,0,0,0,0,0,0,0,0,28.6016,26.6016,24.3237,0,0,0,53.1208,25.1595,0,-28.6016,57.2376,638.002,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.8,116.892,43.6072,0.259073,0.300903,23.9909,0,0,0,0,0,0,0,0,0,28.2421,26.2421,23.9909,0,0,0,53.1135,25.1598,0,-28.2421,57.2429,638.179,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
15.9,118.104,43.651,0.259044,0.304042,23.2666,0,0,0,0,0,0,0,0,0,27.4628,25.4628,23.2666,0,0,0,53.1064,25.16,0,-27.4628,57.2471,638.569,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16,119.317,43.6908,0.259014,0.307184,22.1957,0,0,0,0,0,0,0,0,0,26.312,24.312,22.1957,0,0,0,53.0996,25.1603,0,-26.312,57.2497,639.147,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.1,120.531,43.7251,0.258983,0.310329,20.8041,0,0,0,0,0,0,0,0,0,24.8164,22.8164,20.8041,0,0,0,53.0932,25.1605,0,-24.8164,57.2501,639.897,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.2,121.746,43.7528,0.258949,0.313475,19.2113,0,0,0,0,0,0,0,0,0,23.1047,21.1047,19.2113,0,0,0,53.0872,25.1607,0,-23.1047,57.2481,640.755,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.3,122.962,43.7732,0.258914,0.316623,17.5865,0,0,0,0,0,0,0,0,0,21.3684,19.3684,17.5865,0,0,0,53.0817,25.1609,0,-21.3684,57.2438,641.623,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.4,124.178,43.7867,0.258878,0.319771,16.13,0,0,0,0,0,0,0,0,0,19.8126,17.8126,16.13,0,0,0,53.0766,25.161,0,-19.8126,57.2375,642.398,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.5,125.394,43.7945,0.258839,0.32292,14.876,0,0,0,0,0,0,0,0,0,18.4731,16.4731,14.876,0,0,0,53.0718,25.1611,0,-18.4731,57.2294,643.064,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.6,126.611,43.7972,0.258799,0.326069,14.0733,0,0,0,0,0,0,0,0,0,17.6178,15.6178,14.0733,0,0,0,53.0673,25.1612,0,-17.6178,57.2203,643.487,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.7,127.827,43.798,0.258758,0.329217,13.5021,0,0,0,0,0,0,0,0,0,17.012,15.012,13.5021,0,0,0,53.0629,25.1613,0,-17.012,57.2105,643.786,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.8,129.044,43.7958,0.258715,0.332365,12.9613,0,0,0,0,0,0,0,0,0,16.4384,14.4384,12.9613,0,0,0,53.0586,25.1614,0,-16.4384,57.2001,644.069,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
16.9,130.26,43.792,0.25867,0.335512,12.7884,0,0,0,0,0,0,0,0,0,16.2549,14.2549,12.7884,0,0,0,53.0544,25.1615,0,-16.2549,57.1895,644.157,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17,131.477,43.7882,0.258624,0.338658,12.9852,0,0,0,0,0,0,0,0,0,16.4636,14.4636,12.9852,0,0,0,53.0502,25.1616,0,-16.4636,57.1792,644.051,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.1,132.693,43.7861,0.258576,0.341803,13.4111,0,0,0,0,0,0,0,0,0,16.9152,14.9152,13.4111,0,0,0,53.0458,25.1617,0,-16.9152,57.1694,643.823,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.2,133.909,43.7861,0.258527,0.344948,13.9509,0,0,0,0,0,0,0,0,0,17.4878,15.4878,13.9509,0,0,0,53.0413,25.1618,0,-17.4878,57.1603,643.535,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.3,135.126,43.7887,0.258476,0.348092,14.4928,0,0,0,0,0,0,0,0,0,18.0636,16.0636,14.4928,0,0,0,53.0366,25.1619,0,-18.0636,57.152,643.245,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.4,136.342,43.7933,0.258424,0.351236,14.9249,0,0,0,0,0,0,0,0,0,18.5253,16.5253,14.9249,0,0,0,53.0318,25.162,0,-18.5253,57.1443,643.012,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.5,137.559,43.7996,0.25837,0.35438,15.2347,0,0,0,0,0,0,0,0,0,18.8564,16.8564,15.2347,0,0,0,53.027,25.1621,0,-18.8564,57.137,642.843,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.6,138.775,43.8069,0.258315,0.357523,15.3144,0,0,0,0,0,0,0,0,0,18.9415,16.9415,15.3144,0,0,0,53.0221,25.1622,0,-18.9415,57.1299,642.798,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.7,139.992,43.8138,0.258258,0.360666,15.4693,0,0,0,0,0,0,0,0,0,19.1071,17.1071,15.4693,0,0,0,53.0171,25.1624,0,-19.1071,57.1231,642.712,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.8,141.21,43.8224,0.2582,0.363809,15.9561,0,0,0,0,0,0,0,0,0,19.6272,17.6272,15.9561,0,0,0,53.0121,25.1625,0,-19.6272,57.1169,642.448,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
17.9,142.427,43.8334,0.25814,0.366952,16.3413,0,0,0,0,0,0,0,0,0,20.0389,18.0389,16.3413,0,0,0,53.0069,25.1626,0,-20.0389,57.1113,642.239,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18,143.645,43.8453,0.258079,0.370096,16.4175,0,0,0,0,0,0,0,0,0,20.1204,18.1204,16.4175,0,0,0,53.0017,25.1628,0,-20.1204,57.1059,642.195,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.1,144.863,43.857,0.258017,0.373239,16.4556,0,0,0,0,0,0,0,0,0,20.1613,18.1613,16.4556,0,0,0,52.9965,25.1629,0,-20.1613,57.1005,642.171,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.2,146.081,43.8691,0.257953,0.376382,16.4819,0,0,0,0,0,0,0,0,0,20.1894,18.1894,16.4819,0,0,0,52.9913,25.163,0,-20.1894,57.0951,642.154,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.3,147.3,43.881,0.257887,0.379526,16.5517,0,0,0,0,0,0,0,0,0,20.2642,18.2642,16.5517,0,0,0,52.986,25.1632,0,-20.2642,57.0899,642.113,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.4,148.519,43.8936,0.25782,0.382669,16.4607,0,0,0,0,0,0,0,0,0,20.1671,18.1671,16.4607,0,0,0,52.9808,25.1633,0,-20.1671,57.0846,642.158,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.5,149.739,43.9046,0.257752,0.385813,16.0189,0,0,0,0,0,0,0,0,0,19.6952,17.6952,16.0189,0,0,0,52.9757,25.1635,0,-19.6952,57.0787,642.391,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.6,150.958,43.9135,0.257682,0.388956,15.6521,0,0,0,0,0,0,0,0,0,19.3036,17.3036,15.6521,0,0,0,52.9707,25.1636,0,-19.3036,57.0723,642.583,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.7,152.178,43.9213,0.257611,0.392099,15.5926,0,0,0,0,0,0,0,0,0,19.2401,17.2401,15.5926,0,0,0,52.9658,25.1637,0,-19.2401,57.0658,642.612,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
18.8,153.398,43.9296,0.257539,0.395242,15.7413,0,0,0,0,0,0,0,0,0,19.399,17.399,15.7413,0,0,0,52.9608,25.1638,0,-19.399,57.0596,642.529,125,110,D_OFF,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
