corner,candidate,duty,seed,distance_km,duration_s,avg_speed_kmh,power_limited_frac,payload_kg,gcw_kg,fuel_g_raw,fuel_g_corrected,fuel_L_per_100km,grid_kWh,MJ_primary_per_payload_tkm,MJ_tank_per_payload_tkm,g_CO2_per_payload_tkm,unserved_kWh,charge_deficit_kWh,correction_share,correction_eta
hot_alt_2000m_45C,S4p,GH-REG-165,8105,165,9433.9,62.9646,0.0852979,20143.7,36300,21125.7,30357.5,22.1135,110.683,0.716949,0.390919,43.7968,42.7826,0,0.304102,0.389799
hot_alt_2000m_45C,S4p,GH-REG-165,8106,165,9802.9,60.5943,0.0823115,20143.7,36300,25824.7,35345.4,25.7469,110.696,0.793414,0.45515,49.462,44.0335,0,0.269363,0.38902
hot_alt_2000m_45C,S4p,GH-REG-165,8107,165.001,9450.1,62.8568,0.053893,20143.7,36300,25412.5,33163.9,24.1577,111.328,0.761419,0.427056,47.0379,35.8985,0,0.233731,0.389541
hot_alt_2000m_45C,S4p,GH-REG-165,8108,165.001,9481.8,62.6466,0.0586275,20143.7,36300,24192.2,32172.7,23.4358,110.874,0.7452,0.414293,45.8742,37.0309,0,0.248053,0.390293
hot_alt_2000m_45C,S4p,LH-520,8101,520,21582.7,86.7362,0.0474267,20143.7,36300,108478,134029,30.9794,110.742,0.731628,0.547649,51.2537,118.716,0,0.19064,0.390802
hot_alt_2000m_45C,S4p,LH-520,8102,520,19834.7,94.3801,0.0597889,20143.7,36300,106927,137875,31.8684,110.743,0.75033,0.563363,52.6396,143.782,0,0.22447,0.390768
hot_alt_2000m_45C,S4p,LH-520,8103,520,21419.8,87.3958,0.0498975,20143.7,36300,117871,147200,34.0236,110.741,0.795667,0.601463,55.9992,136.491,0,0.199241,0.391451
hot_alt_2000m_45C,S4p,LH-520,8104,520,22439.1,83.4259,0.046646,20143.7,36300,118193,143062,33.0672,110.732,0.77554,0.584555,54.508,115.843,0,0.173834,0.391805
hot_alt_2000m_45C,S4p,LH-520,8105,520,20369.4,91.9026,0.0685878,20143.7,36300,125548,161366,37.298,110.733,0.864543,0.659347,61.1034,166.735,0,0.221971,0.391542
hot_alt_2000m_45C,S4p,LH-520,8106,520,21267.1,88.0233,0.0518169,20143.7,36300,107852,133093,30.763,110.72,0.72706,0.543822,50.9157,117.276,0,0.189649,0.390808
hot_alt_2000m_45C,S4p,LH-520,8107,520,20173.3,92.796,0.0616059,20143.7,36300,116220,148759,34.3841,111.03,0.803458,0.607835,56.5689,151.35,0,0.218735,0.391235
hot_alt_2000m_45C,S4p,LH-520,8108,520,22242.7,84.1625,0.0471613,20143.7,36300,106456,128854,29.7831,110.722,0.706447,0.5265,49.3882,104,0,0.17382,0.390567
